"Abu-Hayyan" "al-Baghawi" "al-Baydawi" "al-Khazin" "al-Mawardi" "al-Nasafi" "al-Qurtubi" "al-Razi" "al-Suyuti" "al-Tabari" "al-Zamakhshari" "Fairuzabadi" "Ibn-Abd-al-Salam" "Ibn-al-Jawzi" "Ibn-Arafa" "Ibn-Atiya" "Ibn-Kathir" "Samarqandi"
"فيقال" 0.00635229066925827 0.00946525281927902 0.00225427184514655 0.00944096427001749 0.00378416724606472 0.00468766640405654 0.00949423618869862 0.00926591570204727 0.00698016559100525 0.00270767281664868 0.00422952734764198 0.00130570218798381 0.0005696155664542 0.00990239739061724 0.0171899489357399 0.00567672519860302 0.0108021333030558 0.00530617450854442
"فنزل" 0.00237036557396668 0.00974247779724953 0.0027865304752506 0.00663086002254492 0.00771970118197203 0.00998019298928166 0.00447713981410196 0.00300023388563606 0.0107387162938542 0.00218434109578381 0.00422952734764198 0.00634198205592136 0.0096834646297214 0.0069720961219652 0.00202234693361646 0.00225548456551638 0.00378468904048671 0.0512820343807151
"الشديد" 0.00518156133089667 0.00411877110127622 0.00372581041072833 0.0057434586812378 0.00741696780228685 0.00801439740048376 0.00429715429393705 0.0164929984320877 0.00429548651754169 0.00288970124129733 0.00931566782898361 0.00708809759191211 0.0119619268955382 0.00922876491506505 0 0.00539795744331448 0.00368612943005737 0.00922812958007726
"نبيه" 0.00728453810536102 0.00681181374441837 0.00266129315052024 0.0113143671016659 0.00358234499294127 0.00531412873455257 0.00398217963364847 0.00145867724826504 0.00268467907346356 0.00969301361254067 0.00160614962568683 0.0115647908078566 0.0039873089651794 0.00131358332732678 0.00303352040042469 0.0207301839841842 0.00542077857361378 0.00497659845211309
"الإشارة" 0.0127407149600709 0.000831674933911545 0.00194117853332064 0.00497930752622333 0.00121093351874071 0.00734473077133282 0.0043871470540195 0.00979634379232547 0.000536935814692712 0.000136521318486488 0.00567506201076013 0.000373057767995374 0.0022784622658168 0.00370497861553706 0.0171899489357399 0.0208568966002245 0.000394238441717366 0.000395491267717597
"قولاً" 0.00797107691489405 0.00566331026425481 0.00325617044298947 0.00909586374839806 0.0186685584139193 0.00524932228657022 0.00456713257418441 0.00439260762261633 0.00536935814692712 0.00505128878400007 0.0044436806310669 0.00573576318292888 0.0051265400980878 0.0118559315697186 0 0.00676645369654913 0.00471114937852252 0.00652560591734035
"نبياً" 0.00521046822814017 0.0100593063435015 0.00804649811392589 0.0144942219080164 0.0123616130038114 0.00702069853142108 0.00373469954342173 0.00900070165690817 0.00751710140569796 0.000341303296216221 0.00760244156158433 0.00722799425491037 0.0148100047278092 0.0024250769119879 0 0.0045869967006569 0.00711600387299845 0.00784391014306567
"يقوم" 0.00754470018055248 0.0054652924228473 0.00466509034620606 0.00655690991076933 0.00595375646714182 0.00522772013724278 0.00974171627892536 0.00507221861328527 0.00161080744407813 0.00496027457167574 0.00797720980757792 0.00704146537091269 0.011392311329084 0.00842040594440242 0.00303352040042469 0.00661439855730084 0.00760880192514516 0.00543800493111696
"مَآ" 0 0.0236037266957753 6.2618662365182e-05 0 0.00872881244758928 0.00442844061212714 0.0128464665017699 0.000679610990668941 0.020403560958323 0.00065985303935136 0.00160614962568683 0.0529742030553431 0.0176580825600802 0 0.0121340816016988 0.000532192987369033 0.026788502114695 0.00187858352165858
"كُلَّ" 0 0.00815833506598945 0.0111148125698198 0 0.00671058991635477 0.0127668702525226 0.00654697329599834 0.00689556517361657 0.0273837265493283 0.0135383640832434 0.00728121163644696 0.0207979705657421 0.0062657712309962 0.00774677346885022 0.00404469386723292 0.000202740185664394 0.00993480873127762 0.0106123490170888
"بناء" 0.00943810195000147 0.00221779982376412 0.00879792206230807 0.00352495532796998 0.00166503358826848 0.00488208574800358 0.0040271760136897 0.00966373676975592 0.00590629396161983 0.00213883398962165 0.00738828827815942 0 0.0039873089651794 0.00158303631754765 0.0192122958693564 0.024227452186895 0.00299621215705198 0.00214224436680365
"ورقاء" 0.000621498290735166 0.00114850348016356 0 0.000961351453082721 0.000454100069527766 0 8.99927600824514e-05 0 0 0.0921746435314607 0.000267691604281138 0.00125906996698439 0.0005696155664542 0.000134726495110439 0 5.06850464160984e-05 0.000532221896318444 0.000395491267717597
"يلزم" 0.0119024149400095 0.00126731418500807 0.00814042610747366 0.00411655622217473 0.00242186703748142 0.000604860181168586 0.00598451854548302 0.0213331547558763 0.00161080744407813 0.000113767765405407 0.000856613133699642 0 0.002848077832271 0.000437861109108926 0.0778603569442338 0.00742535929995841 0.00277938101410743 0.000230703239501931
"كُلِّ" 0 0.0184948663874615 0.00601139158705747 0 0.00842607906790411 0.00706390283007598 0.0102591746493995 0.000845369768880878 0.0510089023958076 0.00455071061621628 0.00417598902678576 0.0486840387233963 0.0017088466993626 0.00276189314976399 0.0111229081348905 0.000785618219449525 0.0176224583447662 0.00636081788912468
"وجد" 0.00740739241864587 0.00411877110127622 0.00676281553543966 0.00665551005980346 0.00257323372732401 0.00721511787536813 0.00877429410803901 0.0111721416514845 0.00161080744407813 0.00332201874983788 0.010118742641827 0.00447669321594449 0.005696155664542 0.00431124784353404 0.00606704080084939 0.00537261492010643 0.00624867930122025 0.00395491267717597
"الرفع" 0.0112231028547874 0.00265343907486065 0.0106451726020809 0.000172550260809719 0.000454100069527766 0.0179297839417831 0.00701943528643121 0.00530428090278198 0.00859097303508339 0.00398187178918924 0.0128491970054946 0.00144559885098207 0 0.00269452990220877 0.00707821426765762 0.00565138267539497 0.000946172260121678 0.000922812958007726
"تَعْمَلُونَ" 0 0.0144156988544668 0.0209459425611534 0 0.00146321133514502 0.0170008915207027 0.00380219411348357 0.00452521464518588 0.0434918009901096 0.0040273788953514 0.00481844887706049 0.0326425546995952 0.0011392311329084 0.000101044871332829 0.00303352040042469 0.000228082708872443 0.00940258683495917 0.014863880145053
"قدرة" 0.00699546913292605 0.00399996039643172 0.00911101537413398 0.00902191363662246 0.00423826731559248 0.00613501040899565 0.00553455474507076 0.0150177453060015 0.00644322977631254 0.00204781977729732 0.0050326021604854 0.000932644419988435 0.0045569245316336 0.00511960681419667 0.00808938773446585 0.00821097751940794 0.00301592407913785 0.00566870817061889
"فإنما" 0.00736403207278063 0.00261383550657914 0.00284914913761578 0.00835636263064212 0.00388507837262644 0.0042340212681801 0.00897677781822452 0.00545346380317272 0.00107387162938542 0.00341303296216221 0.00401537406421707 0.00167875995597918 0.0011392311329084 0.00491751707153101 0.0111229081348905 0.0234671764906536 0.00607127200244743 0.00349350619817211
"مِنْهَا" 0 0.0129899703963327 0.0171262041568773 0 0.00529783414449061 0.015380730321144 0.0056020493151326 0.00765805555339148 0.0343638921403335 0.00211608043654057 0.00637106018189109 0.0292384025666374 0.005696155664542 0 0.0121340816016988 0.000278767755288541 0.0096982656662472 0.0147320497224805
"معلوم" 0.0074290725915785 0.00356432114533519 0.00648103155479634 0.00914516382291512 0.0035318894296604 0.00993698869062676 0.00391468506358663 0.013774554469412 0.00268467907346356 0.00288970124129733 0.0103864342461082 0.0096528697468803 0.0011392311329084 0.00464806408131013 0.0151676020021235 0.00410548875970397 0.00165580145521294 0.00362533662074464
"فوجب" 0.0044227552782549 0.000356432114533519 0.000250474649460728 0.00485605733993067 0.000454100069527766 0.0020522041861077 0.00236230995216435 0.0500757268978261 0 0.000455071061621628 0.0040689123850733 0.00265803659696704 0 0.000202089742665658 0 0.00063356308020123 9.85596104293414e-05 0.000955770563650859
"الرازي" 0.0220198289752331 0.00249502480173464 0 0.00638435964995961 0 0.000604860181168586 0.000989920360906965 0.00218801587239757 0 0.00420940732000005 0.000214153283424911 0 0 0 0.0141564285353152 0 0.00908719608158528 0.00115351619750966
"قلب" 0.0075952872507286 0.00558410312769181 0.0126176604665842 0.00993396501518812 0.00444008956871594 0.00319711810046252 0.00542206379496769 0.00966373676975592 0.0048324223322344 0.00218434109578381 0.00578213865247259 0.00317099102796068 0.011392311329084 0.00400811322953555 0.00202234693361646 0.00871782798356892 0.00611069584661917 0.00451519197310923
"أحب" 0.00512374753640968 0.0105741527311611 0.00585484493114452 0.012620819076368 0.00383462280934558 0.0084248382377053 0.00346472126317438 0.00487330807943094 0.000536935814692712 0.000182028424648651 0.00492552551877294 0.0010725410829867 0.0051265400980878 0.0055574679233056 0.00202234693361646 0.00555001258256277 0.0171296602926195 0.00965657845343799
"المسلمون" 0.00634506394494739 0.00950485638756052 0.00269260248170283 0.0102790655368076 0.0123616130038114 0.0064590426489074 0.00818934116750307 0.00452521464518588 0.0048324223322344 0.00384535047070275 0.00765597988244055 0.00116580552498554 0.02848077832271 0.00902667517239939 0.00303352040042469 0.00522055978085813 0.0069583084963115 0.0079757405656382
"شَيْءٍ" 0 0.00217819625548262 0.00547913295695343 0 0.00988929040304913 0.0108010746637247 0.0134539176323265 0.000795642135417297 0.00805403722039067 0.0161095155814056 0.000267691604281138 0.0654716382831882 0.0011392311329084 0 0.0151676020021235 0.000506850464160984 0.00638666275582133 0.00672335155119915
"فصل" 0.0088744174537533 0.00257423193829764 0.0119914738429324 0.0134342703058996 0.00343097830309868 0.00740953721931517 0.00197984072181393 0.00485673220160975 0.00536935814692712 0.00207057333037841 0.0075489032407281 0.00872022532689187 0.0022784622658168 0.0147188695908154 0.00808938773446585 0.00453631165424081 0.00341016252085521 0.000626194507219528
"وعند" 0.00657631912289536 0.00601974237878833 0.00507211165157974 0.00564485853220367 0.00257323372732401 0.0119243864287521 0.00652447510597772 0.0166587572102997 0.000536935814692712 0.00227535530810814 0.013866425101763 0.00139896662998265 0.0022784622658168 0.00114517520843873 0.0101117346680823 0.0048404219327374 0.00382411288465845 0.00286731169095258
"بالبعث" 0.0057307923785231 0.00514846387659528 0.00428937837201497 0.00495465748896479 0.00862790132102756 0.013695762673603 0.00299225927274151 0.00333175144205993 0.0257729191052502 0.0030489761128649 0.00331937589308611 0.0236425360467068 0.0165188514271718 0.0136073760061543 0.00101117346680823 0.00489110697915349 0.00112357955889449 0.0140069823983316
"أشهر" 0.00796385019058317 0.00784150651973743 0.0024421278322421 0.0081838123698324 0.00777015674525289 0.00280827941256843 0.00868430134795656 0.00374614838758977 0.0048324223322344 0.00739490475135145 0.00342645253479857 0.00830053533789707 0.0187973136929886 0.00427756621975643 0.00910056120127408 0.00912330835489771 0.00668234158710935 0.00688813957941481
"ينظر" 0.00545617685470989 0.00855437074880447 0.00319355178062428 0.00909586374839806 0.00494464520152457 0.00667506414218189 0.00949423618869862 0.00452521464518588 0.00107387162938542 0.00541534563329737 0.00637106018189109 0.00312435880696126 0.005696155664542 0.0041765213484236 0.0101117346680823 0.00760275696241476 0.0106641498484547 0.00998615450986932
"يحتاج" 0.0125239132307447 0.00221779982376412 0.00472770900857124 0.00786336188547149 0.00171548915154934 0.00384518258028601 0.00638948596585405 0.0108903517285243 0.00644322977631254 0.000705360145513523 0.00455075727277935 0.00167875995597918 0.0039873089651794 0.00117885683221634 0.0404469386723292 0.00902193826206551 0.0019909041306727 0.0046799800013249
"الذنب" 0.00673530705773459 0.00685141731269987 0.00413283171610201 0.00803591214628121 0.00867835688430842 0.00553015022782707 0.00571454026523566 0.00999525432617979 0.00429548651754169 0.00443694285081087 0.00712059667387828 0.00634198205592136 0.0131011580284466 0.00431124784353404 0.00404469386723292 0.00750138686958256 0.00573616932698767 0.00632786028348155
"لئن" 0.0081228381254224 0.00843556004395996 0.00125237324730364 0.0123989687410413 0.00655922322651218 0.00425562341750755 0.00443214343406073 0.00270186808485457 0.00107387162938542 0.00684881947740549 0.00588921529418504 0.00382384212195258 0.0022784622658168 0.00970030764795158 0 0.00555001258256277 0.00885065301655486 0.00764616450920687
"الشعر" 0.0127768485816253 0.00431678894268374 0.00219165318278137 0.00986001490341253 0.00252277816404315 0.00375877398297621 0.0087517959180184 0.0036632689984838 0.00107387162938542 0.00279868702897301 0.00610336857760995 0.00312435880696126 0.0034176933987252 0.00501856194286384 0.00202234693361646 0.00886988312281722 0.00313419561165306 0.00322984535302704
"وغيرها" 0.00719781741363053 0.00285145691626816 0.0123358764859409 0.00451095681831123 0.00156412246170675 0.00745274151797007 0.0116315642406568 0.00401136243272887 0.035437763769719 0.0017065164810811 0.00749536491987187 0.00993266307287683 0.0051265400980878 0.0052206516855295 0.00505586733404115 0.0126205765576085 0.00301592407913785 0.00497659845211309
"بَيْنَ" 0 0.0137424381936813 0.015310262948287 0 0.00857744575774669 0.0146678593933382 0.00686194795628692 0.00677953402886822 0.0375855070284898 0.00298071545362166 0.00926212950812738 0.0253679282236854 0.0131011580284466 0.000808358970662632 0.00910056120127408 0.000228082708872443 0.00920546761410049 0.0127875509895356
"الحرب" 0.00865038900011621 0.00637617449332185 0.00441461569674533 0.00830706255612505 0.00832516794134238 0.00859765543232489 0.00634448958581282 0.00346435846462948 0.00429548651754169 0.00286694768821625 0.00728121163644696 0.00816063867489881 0.0125315424619924 0.00437861109108926 0.00101117346680823 0.00914865087810576 0.00311448368956719 0.00754729169227747
"التـي" 0 0 0 0 0 0 4.49963800412257e-05 0 0 0.0962247759798931 0 0 0 0 0 0 0 0
"وغيرهما" 0.008317959681816 0.0036039247136167 0.00266129315052024 0.00293335443376523 0.000555011196089492 0.0102610209305385 0.0201358800684485 0.003679844876305 0.0139603311820105 0.000227535530810814 0.00385475910164839 0.000512954430993639 0.0017088466993626 0.00195353417910136 0.00505586733404115 0.0121390686166556 0.00924489145827223 0.00154900746522725
"بسكون" 0.0121914839124445 0.00510886030831378 0.00441461569674533 0.00036975055887797 0 0.00455805350809184 0.00267728461245293 0.00217143999457637 0.0155711386260886 0.000614345933189197 0.0108682791338142 0.000373057767995374 0 0.0083530426968472 0.00101117346680823 0.0307151381281556 0 0.00214224436680365
"حاله" 0.00947423557155584 0.00245542123345313 0.0073263834967263 0.00485605733993067 0.00499510076480543 0.00801439740048376 0.00510708913467911 0.00969688852539831 0.00161080744407813 0.000955649229405418 0.0100652043209708 0.00167875995597918 0.0051265400980878 0.00326711750642814 0.00707821426765762 0.0105931747009646 0.0027990929361933 0.00645969070605408
"دينار" 0.00461065011033763 0.0125147275769547 0.000970589266660321 0.00552160834591102 0.00565102308745665 0.00259225791929394 0.00845931944775043 0.00278474747396054 0.00161080744407813 0.00969301361254067 0.0044436806310669 0 0.0051265400980878 0.00727523073596369 0.00303352040042469 0.00656371351088474 0.0207369420343334 0.00609715704397962
"الخامس" 0.00139475779199869 0.00110889991188206 9.3927993547773e-05 0.00226780342778488 0.126946197214651 0.000388838687894091 0.00344222307315376 0.0176201581239289 0 6.82606592432441e-05 0.00107076641712455 0.000373057767995374 0.0011392311329084 0.000707314099329803 0.00303352040042469 0.000430822894536836 0.000473086130060839 0.00184562591601545
"الـحسين" 0 0 0 0 0 0 0 0 0 0.0959972404490823 0 0 0 0 0 0 0 0
"خبراً" 0.0166720529851864 0.00118810704844506 0.00760816747736962 0.00142970216099482 0.000958655702336395 0.00544374163051727 0.00391468506358663 0.00474070105686139 0.00214774325877085 0.00593867735416224 0.00888736126213379 0 0 0.00141462819865961 0.00101117346680823 0.00709590649825377 0.00108415571472276 0.00131830422572532
"جرم" 0.0029485035188366 0.000950485638756052 0.00203510652686842 0.00704991065593996 0.00186685584139193 0.00289468800987823 0.000337472850309193 0.0452852982075011 0.00214774325877085 0.000477824614702709 0.00283753100538007 0.00484975098393986 0.0017088466993626 0.00181880768399092 0 0.0046883667934891 0.000335102675459761 0.00240590521194871
"بالإيمان" 0.00839022692492474 0.00289106048454966 0.00128368257848623 0.00986001490341253 0.00782061230853375 0.010282623079866 0.00481461266441115 0.00679610990668941 0.00429548651754169 0.00120593831329731 0.00749536491987187 0.0264404693066721 0.0176580825600802 0.00218930554554463 0.0171899489357399 0.00542329996652253 0.00187263259815749 0.00303209971916824
"حالهم" 0.00818065191990939 0.00154453916297858 0.0181594120859028 0.00500395756348186 0.00292642267029005 0.0124644401619384 0.0015748733014429 0.00573525372613301 0.00644322977631254 0.000841881464000011 0.0120996605135075 0.00195855328197571 0.0045569245316336 0.00360393374420423 0.00505586733404115 0.0100609817135955 0.0027990929361933 0.00758024929792061
"مِنْهُ" 0 0.00950485638756052 0.0115218338751935 0 0.00565102308745665 0.0112979240982561 0.00474711809434931 0.00570210197049063 0.0338269563256408 0.0161095155814056 0.00840551637442774 0.0240155938147022 0.0034176933987252 0.000303134613998487 0.00606704080084939 0.000481507940952935 0.012122832082809 0.0103486881719438
"الأحزاب" 0.00765310104521559 0.00522767101315829 0.00504080232039715 0.00419050633395032 0.0048941896382437 0.00868406402963469 0.00751439546688469 0.00886809463433862 0.00161080744407813 0.00291245479437842 0.0118855072300825 0.0036373132379549 0.0074050023639046 0.00623110039885779 0.00303352040042469 0.00684248126617328 0.00504625205398228 0.00510842887468563
"كُلُّ" 0 0.00962366709240503 0.011866236518202 0 0.00645831209995045 0.0116003541888404 0.00638948596585405 0.00754202440864313 0.0252359832905574 0.00885113214854065 0.00492552551877294 0.0237358004887057 0.0034176933987252 0.00811727133040393 0.00101117346680823 0.000202740185664394 0.00999394449753522 0.0123261445105318
"عدم" 0.0094597821229341 0.000871278502193048 0.0159677589031214 0.00332775502990173 0.00211913365779624 0.00356435463902916 0.00344222307315376 0.0224768903255386 0.0134233953673178 0.000204781977729732 0.00273045436366761 0 0.0011392311329084 0.00141462819865961 0.0758380100106173 0.00349726820271079 0.00313419561165306 0
"آلهة" 0.00928634073947312 0.00510886030831378 0.00663757821070929 0.0126947691881436 0.00368325611950299 0.00794959095250141 0.00276727737253538 0.0057684054817754 0.00805403722039067 0.00282144058205409 0.0059962919358975 0.0101658241778739 0.005696155664542 0.00424388459597882 0 0.00560069762897887 0.00238514257239006 0.00629490267783842
"قوة" 0.00461065011033763 0.00677221017613687 0.0076707861397348 0.0123496686665242 0.00701332329603994 0.00518451583858788 0.00161986968148412 0.0141557996592994 0.0048324223322344 0.000182028424648651 0.00117784305883701 0.00531607319393408 0.0062657712309962 0.00380602348686989 0.00303352040042469 0.0093260485405621 0.00668234158710935 0.0112055859186652
"قبلهم" 0.00774704846125695 0.00431678894268374 0.00851613808166475 0.0130891697842801 0.00549965639761406 0.00535733303320747 0.00362220859331867 0.00223774350586115 0.00590629396161983 0.00637099486270279 0.00524675544391031 0.0115181585868572 0.0039873089651794 0.00892563030106656 0.00606704080084939 0.00423220137574421 0.00315390753373893 0.00998615450986932
"وَكَانَ" 0 0.0122375025989842 0.0200379719568582 0.000147900223551188 0.00317870048669436 0.0153591281718166 0.00544456198498831 0.00518824975803362 0.0445656726194951 0.00138796673794596 0.00364060581822348 0.0338083602245808 0.0011392311329084 0 0 2.53425232080492e-05 0.0100727921858787 0.014600219299908
"شرط" 0.0110063011254611 0.00380194255502421 0.0111461219010024 0.0029087043965067 0.00196776696795365 0.00680467703814659 0.00571454026523566 0.00931564333551085 0.00214774325877085 0.000705360145513523 0.00653167514445977 0 0.0051265400980878 0.0027955747735416 0.0121340816016988 0.0063356308020123 0.00751024231471582 0.000725067324148928
"أَنتَ" 0 0.0120394847575767 0.0187229800471894 0 0.00257323372732401 0.0147758701399754 0.00697443890638998 0.00765805555339148 0.0295314698080991 0.000614345933189197 0.00653167514445977 0.0293782992296357 0.0051265400980878 0 0.00808938773446585 0 0.010329047172995 0.0129193814121082
"ونحن" 0.00729176482967189 0.00598013881050683 0.00507211165157974 0.00892331348758834 0.0048941896382437 0.00509810724127808 0.00533207103488524 0.00674638227322583 0.00322161488815627 0.00298071545362166 0.00674582842788468 0.0025647721549682 0.0039873089651794 0.00680368800307715 0.0141564285353152 0.00833769013544818 0.00967855374416133 0.00504251366339936
"عمي" 0.00195121556393599 0.00245542123345313 0.000657495954834411 0.00179945271987279 0.000655922322651218 0.000691268778478384 0.00110241131101003 0.000795642135417297 0 0.071582677993082 0.00117784305883701 0.00079274775699017 0.0017088466993626 0.00101044871332829 0 0.00157123643889905 0.00510538782023989 0.00220815957808992
"قسم" 0.00784822260160919 0.00435639251096524 0.00845351941929957 0.00616250931463283 0.0124120685670923 0.00818721459510335 0.00366720497335989 0.00457494227864946 0.0252359832905574 0.00555186695178386 0.00604983025675373 0.0114715263658578 0.0062657712309962 0.00293030126865204 0.0202234693361646 0.00631028827880425 0.0041000797938606 0.00547096253676009
"إِلَيْكَ" 0 0.0109305848456946 0.0144962203375396 0 0.00474282294840111 0.0128964831484873 0.00582703121533873 0.00764147967557029 0.0397332502872607 0.00209332688345949 0.00856613133699642 0.0261606759806756 0.0079746179303588 0.000370497861553706 0.00808938773446585 0.000912330835489771 0.0123987989920112 0.0142706432434766
"ففي" 0.010955714055285 0.00277224977970515 0.00122106391612105 0.00562020849494514 0.00888017913743187 0.00272187081525863 0.00825683573756491 0.00815533188802729 0.00161080744407813 0.00152448805643245 0.00230214779681779 0.000699483314991326 0.002848077832271 0.00468174570508774 0.0111229081348905 0.0125952340344004 0.00577559317115941 0.00263660845145065
"إحدى" 0.00576692600007747 0.00681181374441837 0.00798387945156071 0.00542300819687689 0.00509601189136715 0.00939693495744053 0.00755939184692592 0.00532085678060317 0.0150342028113959 0.00357230783372978 0.00637106018189109 0.00172539217697861 0.0096834646297214 0.00107781196088351 0.00303352040042469 0.00405480371328787 0.00413950363803234 0.0251466531057105
"يدي" 0.00593314065922757 0.00899000999990099 0.0055730609505012 0.00929306404646631 0.00595375646714182 0.00531412873455257 0.0080543520273794 0.00328202380859635 0.00161080744407813 0.00339027940908113 0.00594275361504127 0.00587565984592714 0.0051265400980878 0.0045133375861997 0.00303352040042469 0.00821097751940794 0.0101122160300504 0.00873376549543026
"إِنِّي" 0 0.00475242819378026 0.00948672734832508 0 0.0134211798327095 0.00185778484216066 0.0203833601586752 0.000298365800781486 0.00429548651754169 0.00100115633556758 0.000214153283424911 0.0675700882281621 0.0005696155664542 0.0143483717292617 0.00303352040042469 0.000101370092832197 0.00575588124907354 0.00751433408663434
"المعصية" 0.00536222943866853 0.0054652924228473 0.00457116235265829 0.00719781087949114 0.00575193421401837 0.00434203201481735 0.00530957284486463 0.0121832701985774 0.00751710140569796 0.00152448805643245 0.00417598902678576 0.0249482382346906 0.022784622658168 0.00303134613998487 0.00910056120127408 0.00560069762897887 0.00108415571472276 0.0146331769055511
"قَبْلُ" 0 0.0114454312333541 0.0169383481697817 0 0.00555011196089492 0.0126372573565579 0.00533207103488524 0.00490645983507333 0.0375855070284898 0.00682606592432441 0.00513967880219785 0.0282591259256496 0.0045569245316336 0.00444597433864448 0.00101117346680823 0.000228082708872443 0.00823958343189294 0.0151275409901981
"حرم" 0.00935860798258186 0.00300987118939416 0.00432068770319756 0.0107227662074611 0.00504555632808629 0.00673987059016424 0.00362220859331867 0.00434287998915275 0.00214774325877085 0.00225260175502706 0.00380122078079216 0.0110052041558635 0.0108226957626298 0.00141462819865961 0.00505586733404115 0.00595549295389156 0.00804246421103426 0.00850306225592833
"أذن" 0.00888887090237505 0.00324749259908318 0.00466509034620606 0.00995861505244665 0.00302733379685177 0.00617821470765055 0.0042071615338546 0.00671323051758344 0.00214774325877085 0.00612070577881089 0.00540737040647899 0.00261140437596762 0.0045569245316336 0.00306502776376248 0.00202234693361646 0.00709590649825377 0.00804246421103426 0.00421857352232103
"ٱلْعَـٰلَمِينَ" 0 0.0150889595152523 0.0293368433180878 0 0 0.0186642570189164 0.00047246199043287 0.00984607142578905 0 0.000705360145513523 0.00728121163644696 0 0 0 0 0 0.010624726004283 0.0213235708511071
"الكل" 0.00171273366167714 0.00463361748893575 0.0144962203375396 0.00783871184821296 0.00126138908202157 0.00799279525115631 0.00301475746276212 0.0345275535015464 0.00161080744407813 0.000136521318486488 0.00139199634226192 0.000512954430993639 0.002848077832271 0.00249244015954312 0.0101117346680823 0.0061328906163479 0.000256254987116288 0.000263660845145065
"جاءهم" 0.00912012608032302 0.00419797823783923 0.00356926375481538 0.0117334177350609 0.00388507837262644 0.00397479547625071 0.00249729909228803 0.00430972823351036 0.00107387162938542 0.00744041185751361 0.0034799908556548 0.00872022532689187 0.0051265400980878 0.00650055338907867 0.00101117346680823 0.00549932753614667 0.00569674548281593 0.00873376549543026
"وراء" 0.0066774932632476 0.00657419233472936 0.00886054072467326 0.00907121371113952 0.00479327851168198 0.00665346199285444 0.00620950044568914 0.00475727693468259 0.00107387162938542 0.00527882431481088 0.00974397439583343 0.0010725410829867 0.0119619268955382 0.00613005552752496 0.00808938773446585 0.00681713874296523 0.00766793769140276 0.00421857352232103
"مكي" 0.00669194671186935 0.000950485638756052 3.1309331182591e-05 9.86001490341253e-05 0.000201822253123452 0.0518451583858788 0.00179985520164903 0.000116031144748356 0 0.000182028424648651 0.000107076641712455 0 0.0005696155664542 0.00255980340709833 0.00606704080084939 0.0143438681357558 0.00068991727300539 0
"سنين" 0.0053983630602229 0.0101781170483461 0.00519734897631011 0.0144449218334994 0.00787106787181461 0.00440683846279969 0.0084143230677092 0.0042102729665832 0.0102017804791615 0.000523331720864872 0.00540737040647899 0.00983939863087799 0.017088466993626 0.00643319014152345 0 0.00430822894536836 0.00713571579508432 0.00939291760829293
"ظرف" 0.0168744012658908 0.000198017841407511 0.0180341747611724 0 0 0.0117515692341325 0.00425215791389583 0.00164101190429817 0.00644322977631254 0.000113767765405407 0.00326583757222989 0 0 0.000134726495110439 0.00808938773446585 0.00737467425354231 0 0
"العقاب" 0.00599818117802544 0.00261383550657914 0.00698198085371779 0.00749361132659352 0.00565102308745665 0.00732312862200538 0.00285727013261783 0.0244162680306183 0.00429548651754169 0.0025711514981622 0.00770951820329678 0.00237824327097051 0.008544233496813 0.00107781196088351 0.00505586733404115 0.00489110697915349 0.00128127493558144 0.000790982535435194
"الصاد" 0.00893945797255117 0.00788111008801893 0.00463378101502347 0.000517650782429158 0.00126138908202157 0.00488208574800358 0.00638948596585405 0.00207198472764921 0.00751710140569796 0.0025711514981622 0.00396183574336085 0.00079274775699017 0 0.0279894293591936 0.00101117346680823 0.0153829115872859 0.000216831142944551 0.00609715704397962
"أخرجه" 0.00221860436343832 0.00237621409689013 0.00197248786450323 0.0633505957544255 0.000958655702336395 0.000540053733186237 0.0115190732905538 0.00076249037977491 0 0.00143347384410813 0.00107076641712455 0 0.0022784622658168 0.00269452990220877 0.00101117346680823 0.000912330835489771 0.0057164574049018 0.000560279295933262
"ٱلسَّمَـٰوَاتِ" 0 0.000435639251096524 0.0458681701824958 0 0 0.00475247285203889 0 0.0216315205566578 0 0.000887388570162174 0.00508614048134163 0 0 0 0 0 0.000335102675459761 0.0315733862061215
"الصفات" 0.00859980192994009 0.000237621409689013 0.00798387945156071 0.00525045793606717 0.000756833449212944 0.00857605328299745 0.00209233167191699 0.0208027266655981 0.00161080744407813 0.000250289083891895 0.00535383208562277 0.00186528883997687 0.0017088466993626 0.000740995723107413 0.00808938773446585 0.00666508360371694 0.00419863940428994 0.000692109718505794
"عباد" 0.00906231228583602 0.00435639251096524 0.00435199703438015 0.00598995905382311 0.00706377885932081 0.0041476126708703 0.00242980452222619 0.00407766594401365 0.00268467907346356 0.00518781010248655 0.00508614048134163 0.00200518550297514 0.0022784622658168 0.00360393374420423 0.00404469386723292 0.00717193406787792 0.0153555873048914 0.00421857352232103
"قتله" 0.00611380876699942 0.00831674933911545 0.00895446871822103 0.00626110946366695 0.0109488572319473 0.00952654785340522 0.00492710361451421 0.00613307479384166 0.0102017804791615 0.00527882431481088 0.00824490141185906 0.00550260207793177 0.0182276981265344 0.00400811322953555 0.00707821426765762 0.00446028408461666 0.00482942091103773 0.00537208971983069
"إنكار" 0.0089033243509968 0.00261383550657914 0.0190047640278327 0.00589135890478898 0.00206867809451538 0.0162232141449146 0.00258729185237048 0.00775751082031865 0.00859097303508339 0.000409563955459465 0.0105470492086768 0.00303109436496241 0.0034176933987252 0.00161671794132526 0.00910056120127408 0.0015965789621071 0.00321304329999653 0
