author_id,author_name,text_hash,words,sura,aaya
01-02,"الزمخشري",41a9564cf0fda4a5b1f4eaa7d9f83d13,2558,2,1
01-02,"الزمخشري",573b7b3143291a69c6435c0d78f67314,2529,2,26
01-02,"الزمخشري",170e6016d6f0e3902b6c49e2581aa8bf,2375,2,11
01-02,"الزمخشري",75c0ea6d0da6b0fab82b1ffef70e971a,1947,2,19
01-02,"الزمخشري",426bfe3f90858abc9985df2847639a4a,1926,2,8
01-02,"الزمخشري",414feab68346eac43da58865bfecde66,1897,28,23
01-02,"الزمخشري",918b6a37fd92818e09b267d7b592d56a,1759,2,25
01-02,"الزمخشري",7fadc2906cc5129727f2a4f9dba26523,1605,2,67
01-02,"الزمخشري",a022ec2d3ff3501891fc917d8a48f1f6,1510,2,282
01-02,"الزمخشري",16256a32e564dcee23ad54044533c7bc,1466,2,17
01-02,"الزمخشري",ca1e1d2901723e4cd0942f6e31fcaceb,1361,4,153
01-02,"الزمخشري",2ad1d536f4ef7d94e40a28fac93ce0d2,1344,4,11
01-02,"الزمخشري",dd59fe7a8bcd740785e994cd22c96fbe,1312,3,33
01-02,"الزمخشري",b8892e628a74749bb1b2715af01bad23,1294,76,11
01-02,"الزمخشري",55e6ad4fea35758cbd88ba969f29ee3f,1239,2,2
01-02,"الزمخشري",86b940a24e614347124cd14f469e04c8,1231,3,96
01-02,"الزمخشري",502fdfacf7216c4b93b51b117d4c0b7d,1217,2,23
01-02,"الزمخشري",3f419742a14728f4a0221042e1e3b504,1211,37,103
01-02,"الزمخشري",fb6d28a966029ef571b39ea52f927a9f,1206,2,177
01-02,"الزمخشري",07c381c7f1d9eaf71c893d47ea0d09e0,1189,3,152
01-02,"الزمخشري",d5b53b7cb9dafcfead89e72bee1a885f,1181,1,1
01-02,"الزمخشري",eaa0e53d54e0638cc7f7becd10e2c825,1171,65,1
01-02,"الزمخشري",b3f6cb05f87e1d5c024f39d8984cf09d,1155,2,196
01-02,"الزمخشري",101a3c7978aa5b70e11b02dbd4c736f4,1147,5,27
01-02,"الزمخشري",e1dad40b87c53cced591202fd2bfd809,1139,2,21
01-02,"الزمخشري",0a665ce3ca8e4027011f4ffe4f9752d7,1106,4,22
01-02,"الزمخشري",b8641ec01f5e0cdd6cc9202f1fee71ef,1084,62,9
01-02,"الزمخشري",5072bacb0f982d9f87c2b2d3fde19fb1,1081,2,186
01-02,"الزمخشري",bb5a529195700519e231a4d135e563a3,1079,33,37
01-02,"الزمخشري",d38f4d10794cfe7954a905a91dc1d897,1070,12,30
01-02,"الزمخشري",6dd825b6879f4b98bd4fd53d16d8330e,1063,24,31
01-02,"الزمخشري",a5e6e8d97a1d821f6218cffc57f10d98,1060,2,7
01-02,"الزمخشري",87601fc6d81bd7619e5e89a16e735844,1059,2,198
01-02,"الزمخشري",3b374ffd33d38c6c7cb065909a285538,1059,7,143
01-02,"الزمخشري",7f5c21086c56c68cabaae1b614f1f4cd,1040,33,50
01-02,"الزمخشري",a64ab7838afb81d75b5d7c8dae20e7c0,1025,2,226
01-02,"الزمخشري",86e920354eb70b9597ef89fe9296a9db,1025,53,1
01-02,"الزمخشري",d1e7476cc8d1f0c9c47dfc46237a8b5a,1007,7,163
01-02,"الزمخشري",bc4632cccb698487f78e9dfcbdc36b2f,990,4,24
01-02,"الزمخشري",853ab58254337b08f8e326ead4c94bde,984,12,24
01-02,"الزمخشري",0fec12f06dd451591495a7e51eca78c5,979,2,233
01-02,"الزمخشري",76e6b8047fbab6a2e803b747753db612,979,4,92
01-02,"الزمخشري",8ac73dd8c91ead0acd8aa37289343d37,977,33,4
01-02,"الزمخشري",33b0aa78978e059bc7ace1b5e2a8678d,969,17,23
01-02,"الزمخشري",5cf71b89292ac1cb7f6153f1156846bd,964,49,2
01-02,"الزمخشري",15405cd03212ef1f2b8e20de63970e96,950,18,60
01-02,"الزمخشري",552e9004fde5fc9541c71837c807cecf,947,8,1
01-02,"الزمخشري",24fe8b5c792fe8e29b237687606e1f30,942,38,21
01-02,"الزمخشري",7400b08e8abe32c1adf1e93047cc210f,941,81,1
01-02,"الزمخشري",572e0149efb7bd2ee9c5648ec88aa44a,935,2,24
01-02,"الزمخشري",2b3746ce85a62389b4a8b30d0884b2ea,924,2,28
01-02,"الزمخشري",c81ab531f8ff7807939ef638c599a1d6,911,5,95
01-02,"الزمخشري",0ef9a10f86fd4acaa155a5aead73f7a8,909,2,22
01-02,"الزمخشري",0c2b76ff2aeef486737551f03f0e26e1,909,2,219
01-02,"الزمخشري",6dd6c85991fc6cc12613c18e6d0f8ef1,908,2,229
