author_id,author_name,text_hash,words,sura,aaya
02-19,"ابو حيان",69f3882f187b8fdb2741dd67408b97e7,4180,7,57
02-19,"ابو حيان",a11b469b38c9739028eef076c383aa9a,4168,7,171
02-19,"ابو حيان",9d82481303cbdc45d3a0ab5d7ef526d6,4158,8,1
02-19,"ابو حيان",500d1ac51581ee052a43116fd1916ae3,4139,5,101
02-19,"ابو حيان",59f1be5747afb959aff7a47da1b6af92,4093,7,143
02-19,"ابو حيان",0a431e5eb37ad84ecf02dbb756593135,4069,6,74
02-19,"ابو حيان",43d8f1918dcf46d11a7b601a27992a74,4023,5,82
02-19,"ابو حيان",784cdb28106caa2c71ececc90a856b5c,4019,6,153
02-19,"ابو حيان",d1121d01e9ca5762d9347c49d8eab098,4017,7,189
02-19,"ابو حيان",e17c2028c94becf6e0c7170de56d68b0,4015,7,157
02-19,"ابو حيان",541ce0f82416942c1650cb1a8c42d28b,4013,6,95
02-19,"ابو حيان",d82b10312ad72048ac63638bb4a01555,4011,6,36
02-19,"ابو حيان",4756ecf198ff53a705e06ef7dd24dc7e,4011,7,88
02-19,"ابو حيان",39a72b14e4f42159f78d6f7da8546d70,4010,7,124
02-19,"ابو حيان",34fb410feab040a590191c8bf45360de,4008,7,1
02-19,"ابو حيان",da6da4eb837392f5a845071699825218,4004,4,15
02-19,"ابو حيان",56f7b972155691620a54c5a06cab2bbf,3999,2,23
02-19,"ابو حيان",9672a2f17393b49b3683bf5bedac7d77,3995,36,28
02-19,"ابو حيان",bd0e45e2ee2f0b6d93b5624d735ac75a,3991,2,87
02-19,"ابو حيان",14a5d7dca22e91adb97d1bffcc42e64e,3991,6,14
02-19,"ابو حيان",2df373a57928b34644449986f126a0ea,3990,2,142
02-19,"ابو حيان",d5f1fb5ee7aebe6fcbfc685e53ce8504,3986,34,22
02-19,"ابو حيان",5a3dc24ad82f7d7dbcb508b259608239,3984,2,21
02-19,"ابو حيان",9ad33770581bea89e4175a3ace52dadb,3984,2,58
02-19,"ابو حيان",5bd7fce9ab9d82b4c721a7228b11f8ff,3983,20,9
02-19,"ابو حيان",b7cd875290689f72b2aae510c9a5289c,3978,4,11
02-19,"ابو حيان",c0f0ae4bb4540c4b9792daf2a8cafb0b,3978,6,127
02-19,"ابو حيان",48f17939197f8897ecad7c66d159f0ce,3975,2,168
02-19,"ابو حيان",b15bd86356bf5897ec4dc6a36b98e4cb,3971,5,51
02-19,"ابو حيان",8a96a867cfb779e92566b5324a8fa1c7,3969,2,97
02-19,"ابو حيان",28c799540a05533633f89cb5f7de0d4b,3969,2,124
02-19,"ابو حيان",2978742b1891612674924ed187c0ab9d,3968,2,258
02-19,"ابو حيان",028d0120cfe28f8937c00e0470f6ed6b,3967,2,11
02-19,"ابو حيان",42828d9fd64f986fa7d2805fff447f1b,3967,2,62
02-19,"ابو حيان",2fb09f7ed2a47cc035920088f2e8bc49,3967,4,94
02-19,"ابو حيان",02becb54f93f2c9ca71ef8ad7ca24a2a,3966,4,114
02-19,"ابو حيان",672272b54d52238417f1e4a329235f8f,3964,4,160
02-19,"ابو حيان",2a4c858ef9091eea4ac4c1884e9885df,3963,2,104
02-19,"ابو حيان",2270d4438dd1d224a0da7200a515d8ac,3963,3,171
02-19,"ابو حيان",ea87dafe4f8edfe8f68e897adf2024a1,3962,5,12
02-19,"ابو حيان",49da34cd0583ce87f61568c9d0c1a846,3962,6,141
02-19,"ابو حيان",58b151003124344da5999c33a8f444c8,3961,4,1
02-19,"ابو حيان",2ac1855067a0a03be829c3a3a648a850,3961,5,40
02-19,"ابو حيان",c941d8e46279d2c407ca71c2e4511d99,3960,2,1
