author_id,author_name,text_hash,words,sura,aaya
02-12,"الماوردي",069f56bd254651f33fd7cb1fadedd956,1366,105,1
02-12,"الماوردي",299dd931496820aaed857f52069d1cd9,1287,74,11
02-12,"الماوردي",efc8b412516efcfb6e0f0c0f49624a88,1280,38,34
02-12,"الماوردي",875ad2c64847d0e5189d498b5ab6a52d,1117,72,11
02-12,"الماوردي",d2ce506f7d5201127a7f01e26f378862,1083,2,183
02-12,"الماوردي",90b382f8806e483c47d795f5072571eb,1075,111,1
02-12,"الماوردي",3161842f478a703810836146edacba99,1062,1,1
02-12,"الماوردي",b49aae399f3ee585b54156140b78f8f6,1034,44,17
02-12,"الماوردي",9c0255f7b18580a1be50885fbe67fb18,1022,53,5
02-12,"الماوردي",c8fd6187d49072c9753864698737b6e5,1003,2,219
02-12,"الماوردي",cf106bc2e112a08f5bf6a8912aed8316,995,24,31
02-12,"الماوردي",5d5b563d73515c18cc98a4d1211187e9,988,89,1
02-12,"الماوردي",cbea71eb9f441696082c50afed1af813,976,75,1
02-12,"الماوردي",c6729e8510c90896a5d6c23bc3f62583,974,2,142
02-12,"الماوردي",2745b07b5abae7ce3f98b571ff5df410,947,11,69
02-12,"الماوردي",a7c9c75fd3c075b1232913710c6cac90,937,96,6
02-12,"الماوردي",938b4b87efc1a85a3d65f7e69bdc0a45,925,2,125
02-12,"الماوردي",cbd8a88df3e11162463d8ce24f5757e4,922,69,1
02-12,"الماوردي",73fac20a0868e96f3e70b9a9e7c4ccd6,916,5,41
02-12,"الماوردي",c878cbfcd71ea810204239b181048a0a,916,66,1
02-12,"الماوردي",00f71d6c6de22a4c7da909ba81ee7eee,890,37,99
02-12,"الماوردي",b62e1df6a7c3cc88e5b766fdc7e965dc,887,21,78
02-12,"الماوردي",a394771d060542a19939498b2eb5bd2f,885,38,21
02-12,"الماوردي",0bab2931191b2799f9af9611046c189a,873,72,1
02-12,"الماوردي",6cccad97c97dfdc444adf129db791943,867,93,1
02-12,"الماوردي",e2006c2e787d262e1ef39cfd5af2b810,850,5,112
02-12,"الماوردي",887d700666aa13757cae06dc6472ea58,847,106,1
02-12,"الماوردي",15950e8748400bb023282596adc08da5,845,113,1
02-12,"الماوردي",b64d4d5be5bc72b134cb26dc6a08a5b6,836,55,1
02-12,"الماوردي",ba316d4b3ba1ae08043205977680f693,833,24,61
02-12,"الماوردي",ae4a01e0886ff43a37f437d5b6e89bbd,827,51,15
02-12,"الماوردي",329aedebb02ae32746f16e292568585b,821,2,35
02-12,"الماوردي",18c782e025a8fae0acd7e39f4cb03f81,817,59,1
02-12,"الماوردي",048e1b09b4cf2cf6a131d29f17d01f02,814,60,10
02-12,"الماوردي",ad0236e9da500297fc2e059ba64bee01,813,12,43
02-12,"الماوردي",d5697af977454053a5847d0bd1731dcb,810,43,57
02-12,"الماوردي",e9764207ea8ad51eec73b1026488cb3c,809,24,32
02-12,"الماوردي",9a1c57df3f7c1b6bc0273eed597a8ccf,807,2,99
02-12,"الماوردي",e07b0ffebdd8be544a555b4ac89b4b16,792,24,35
02-12,"الماوردي",e0f5356b51d3f1e26450687dc214411f,792,73,1
02-12,"الماوردي",6709d13b36fb26d8091669126fd95ce4,791,79,1
02-12,"الماوردي",070c72c498f95547abc7ebdec19f7637,779,33,4
02-12,"الماوردي",9fe9114ff534201fb5029c617f3ccdab,768,2,30
02-12,"الماوردي",fe3dc62df5ee988a379d429251efea4b,767,55,14
02-12,"الماوردي",bb890b65cb7c60bee98b1535c944239c,766,5,32
02-12,"الماوردي",ebcb07e684ea6dfc4efea772fbb569f2,759,30,1
02-12,"الماوردي",10a92759c06c7da319c9c0cf79ea2087,758,5,3
02-12,"الماوردي",5fd2c0654f3ac751d2cd8eeba1e7c53f,750,33,6
02-12,"الماوردي",069ced3ab7fd87227d66490f563ca3b7,747,12,30
02-12,"الماوردي",3b4b9facd71cf669c26f705012c25448,746,4,2
02-12,"الماوردي",da12a4c934ed01960334fddf9714f005,745,81,1
02-12,"الماوردي",598bca28312ece6c05eefc6abea76bf7,741,5,27
02-12,"الماوردي",8e80682ed068925c57fe4af371ef91a1,731,5,89
02-12,"الماوردي",e05fc70c0b8b0939ab256495b051a1bc,729,37,139
02-12,"الماوردي",91480d2bdd6708ef5683c21e7ce254f5,729,51,1
02-12,"الماوردي",0dba8e2703e20b51fb834c0bafe24b70,724,12,53
02-12,"الماوردي",bf621eacec06c98921f569de23d7cc48,722,12,99
02-12,"الماوردي",7766f1e74e8a5e279fe64cb0ef2f0fa8,721,27,38
02-12,"الماوردي",a1c969aff9239abe9262e5fd43d95c9b,720,6,46
02-12,"الماوردي",932ffcac096bdd6c0f53e74a9bfe13af,715,17,1
02-12,"الماوردي",5eca22419cc57bf8ab09e3433ed61144,714,2,187
02-12,"الماوردي",f65027b38cc52fe72326f8196b75168e,714,2,196
02-12,"الماوردي",6e979371acc34855efe9e3967a5408b8,712,2,178
02-12,"الماوردي",7294585242b42e8193aab7f3cf11e790,693,5,1
02-12,"الماوردي",b1b7093a0d08e7fb02498c7e066aa11c,693,31,16
02-12,"الماوردي",c0ae3ea40c80e0a55e0cb1f5d264c2db,687,27,41
02-12,"الماوردي",cbed14df27ddbf3c8876a23c53638893,687,38,41
02-12,"الماوردي",48de83fa9bc7f8c6bc85907b3cbf67c3,686,24,6
02-12,"الماوردي",b272d9d85247aff2203d1cbab0088e22,686,50,16
02-12,"الماوردي",ceb5780b6b46fe43699ec9f28d146c62,684,18,60
02-12,"الماوردي",ddd96f747863705b1aba8c87dd27b98a,682,59,8
02-12,"الماوردي",41566fa42747beebe545a826bf7632c2,671,87,1
02-12,"الماوردي",c6f22042cccc54450f09161d66cb3a00,669,2,180
