author_id,author_name,text_hash,words,sura,aaya
02-17,"النسفي",67c8a84c0d7b0dad3378b7b739e82f30,1166,35,15
02-17,"النسفي",645fc0e0cfd5d75d722b3dbe0cd7968a,1162,2,11
02-17,"النسفي",7d4c40764d0b1e25b8dc4f8b96224031,1161,48,16
02-17,"النسفي",264b84e8a2d161b870d0fe3c5c8356b8,1159,4,105
02-17,"النسفي",ef324ad00aaedb8ccc1a6acc1681506d,1145,4,159
02-17,"النسفي",ae4d25cd567f33dc490e450d7d46480a,1144,4,77
02-17,"النسفي",e806dd18cf99f2be3f56397d14b297dc,1140,5,12
02-17,"النسفي",88a7d9593e6e0228dd4df2fa540e0928,1140,83,1
02-17,"النسفي",1d05ee381f8ddc7a92d13a579dc9fcb9,1138,6,13
02-17,"النسفي",f7a20d9e2d3ee112775778bf904ddcd0,1138,44,22
02-17,"النسفي",9d039bc8f7206fcc421c69302ae1c692,1138,50,1
02-17,"النسفي",b72dba88200343b5d9431e4db5cb28ab,1131,9,73
02-17,"النسفي",75b53373109e20766ef178171bea6afc,1121,2,113
02-17,"النسفي",d21cdc40003c60e942a9d51998787fc9,1119,6,1
02-17,"النسفي",6d89c868673dd509b1b9e396fc676c78,1115,37,1
02-17,"النسفي",5628c6ce69e22c21615d3689e36d2d22,1114,33,9
02-17,"النسفي",162349ceef049e61565a6d75d0fc0ea4,1114,33,31
02-17,"النسفي",bff34505487ad4dc6c2087b91830aa57,1111,32,1
02-17,"النسفي",45a89afd364686e07522caac19aa42dc,1109,37,103
02-17,"النسفي",307255d97edd14900daffaf01dc0200d,1104,40,1
02-17,"النسفي",2919d71464f022b3d9c1f500f585d223,1102,5,1
02-17,"النسفي",395486821012269f6f8f0416205f5cd1,1096,4,130
02-17,"النسفي",b28a05aa69ee20a48e472ea97b5a7bf3,1094,46,1
02-17,"النسفي",1eea6ab6bc8045048e90454329c1e6f3,1094,54,13
02-17,"النسفي",34ecb75ebbbf989d37cf8135758a91a2,1091,42,33
02-17,"النسفي",27dadfebc8e6f0025473684cec311610,1088,2,98
02-17,"النسفي",06f96d3ef778ee3e0936b34d0df781da,1086,33,20
02-17,"النسفي",7a1e675bbcf34b070169285f131e52a7,1083,40,35
02-17,"النسفي",f8f4facd491a0f1622da3a667e76e900,1083,60,6
02-17,"النسفي",f891964a0ba4803431523499045b9251,1082,7,170
02-17,"النسفي",abe5961b3fac5be260e8ff87eb074638,1077,41,33
02-17,"النسفي",bdd60109a39f1b680a53febb3b2358c7,1070,3,58
02-17,"النسفي",d684fc8fe1771a0dd2a42ed9f0d9346f,1069,43,33
02-17,"النسفي",a2da291753392c55412303dbe297c4e1,1068,2,283
02-17,"النسفي",cbc59e4db59149d39b745abc042f940b,1063,66,1
02-17,"النسفي",2251891f035eb9c8db44cc4e230e14c8,1060,42,12
02-17,"النسفي",115faaa79a2b6f24d785f3f35d6f4e19,1058,6,115
02-17,"النسفي",cab1d081dce05246bf6567ff3886dec2,1058,56,68
02-17,"النسفي",2a2f7211ce231b62a5e5174ff2dca8a8,1056,8,67
02-17,"النسفي",379faefd483e8c3b288b6ecfba649eec,1053,7,88
02-17,"النسفي",0e161af187047d47978fd60d3376202b,1051,36,71
02-17,"النسفي",1b8ca08802ab9487af65d803dac7917a,1049,55,14
02-17,"النسفي",8eef76e1bc1509b490846206fef646ab,1047,39,19
02-17,"النسفي",9db1f37b51089a70135380be44fd3179,1046,4,142
02-17,"النسفي",f43a394e1b3db599d416d55d47118aaf,1039,33,38
02-17,"النسفي",304014b5372055a521ddf7fbe1430b74,1036,72,10
02-17,"النسفي",3754dd8f25cca5244da4c646ebb96bdc,1033,34,29
02-17,"النسفي",e98840e611477c09a01436af31f90daf,1029,2,28
02-17,"النسفي",52bed21b2491ec4e7275326883bb3058,1029,6,148
02-17,"النسفي",cfb29c94ce823fdccca6166678e85887,1024,45,11
02-17,"النسفي",cfb4b9aae39a1b260bda37d5226e83db,1016,7,151
02-17,"النسفي",e8f9d676b9b1abd7cfd98c582e65db61,1015,41,22
02-17,"النسفي",0b4b846d984816b2c61704f90031a9e1,1012,5,27
02-17,"النسفي",e227dc4ab754f00d4824d05462e4ae90,1002,59,11
02-17,"النسفي",ffd766246f3e894350803b51005ebd8e,997,4,100
02-17,"النسفي",4647cf9448bc91fad451bb18b5ef57ae,996,39,1
02-17,"النسفي",06ee381246751ccd75da59a5e19363ac,995,6,42
02-17,"النسفي",8a95f733d489db9f491806193dd92ca7,986,43,71
02-17,"النسفي",e88c01205e42696c1bc35c1f279cd787,980,2,224
02-17,"النسفي",bb6678fb6135b9f1fdab19ac490ed706,976,6,56
02-17,"النسفي",57fad281d8e5e3e2271e5ff3debd8bd0,970,44,1
02-17,"النسفي",b399e5e5f5c7d2a8b11d5d630b286475,966,2,33
02-17,"النسفي",8b9d0311dfc72358a1e1a4e53f42ed94,964,33,61
02-17,"النسفي",b1f77b15ac8dee91ffb895720d98383b,960,4,123
02-17,"النسفي",4fdb54075ce9ab378deb73eda2fe1d31,958,61,1
02-17,"النسفي",5fe0ec585c039cb4f3439104c34432d0,957,58,1
02-17,"النسفي",1e9d1d9e14c21581909c498f4551e6bc,955,9,27
02-17,"النسفي",03187c55f96167c7015a99243c27f18a,954,46,13
02-17,"النسفي",6eac17ab684cba242cb91da4471d30f8,953,76,1
02-17,"النسفي",ce6d2d5568a0c3b0c5f766ef9a8f142d,952,40,11
02-17,"النسفي",61a238cf4046adb92a1aacfa89a2024c,948,42,1
02-17,"النسفي",439b518a94194f605d48b5f7f8abeb87,948,57,1
02-17,"النسفي",141bd04d0899c6b9c9dff9a7ae836d8c,947,36,12
02-17,"النسفي",c9fe60f37b75f005abc9db7472d4871a,946,6,104
02-17,"النسفي",ec4f27ed5361631b88b7085231804bf8,945,74,1
02-17,"النسفي",a3370602b04c5b8be008ff9dc206f969,943,5,56
02-17,"النسفي",ddb01a265339314895462ba7111abceb,939,35,1
02-17,"النسفي",5686a7eaab77a4e91ecd4d1a55f17576,936,7,10
02-17,"النسفي",d0367a31eda36418ad5a596e92b27c10,932,112,1
02-17,"النسفي",dedfa741415e63f3b56d0c2295069c24,927,2,44
02-17,"النسفي",60d65ed680212851b4867aafc1e19e74,922,43,1
02-17,"النسفي",e8c3bf1285b3ba323a8d66f081fe9b77,921,62,1
02-17,"النسفي",d725fd1f6b8438c4d5c9fe87ec43d23b,920,9,62
02-17,"النسفي",71c8851f2343beff5a39f6eedb92b61b,919,3,192
02-17,"النسفي",07ba815431391d2c770b1f056d769668,915,8,1
02-17,"النسفي",0cfcd0d37d6559458c8a5d92fd9b2a51,914,37,47
02-17,"النسفي",41d44dfdb68cbbbdbe1cd60395c7a694,910,7,130
02-17,"النسفي",5276e2b98619d274c57dfdda5a3d7081,907,8,21
02-17,"النسفي",9149748ebe694ac664c2af006b0c8220,907,43,52
02-17,"النسفي",987332e60b5b393b1f004a17f7c3bd2d,905,9,9
02-17,"النسفي",11f23eb0aec1762bbf9cf245ad4efced,901,37,83
02-17,"النسفي",be35e224bc61c8b234e922a1c9c6616b,897,35,10
02-17,"النسفي",a23531af6c006e69132232b0f8591102,896,5,108
02-17,"النسفي",43f1385d414f4a0463a5bab59258e061,895,60,1
02-17,"النسفي",d2b18b6407fc858aa8cfb89005afacef,895,63,1
02-17,"النسفي",ac3a72321cf80bd2d534735a8be6ad55,894,53,1
02-17,"النسفي",9c6d219ff2efb9fbe1fc329f967d515c,892,9,35
02-17,"النسفي",7a3dd62ce3f41b5bbab2db7a57d2ad42,890,5,6
02-17,"النسفي",6c0858081747e9344bbcd84e7b0cd50a,890,38,22
02-17,"النسفي",7bc2447821ceef370e3ad5234ba33980,884,68,1
02-17,"النسفي",3898785d1304532fe169b79ec70bb861,881,47,17
02-17,"النسفي",e0c243c5806431b94ca940c1ca5a2ae1,879,52,22
02-17,"النسفي",bc81f4cade74748d317bd0372bcc9b3d,878,49,14
02-17,"النسفي",18704948589411622000abf9ad5208dc,873,35,29
02-17,"النسفي",d1e7e5a079bb9fd1aee246e74926e43f,873,51,38
02-17,"النسفي",8ad9591afa8e73c1084a83e3829ceaf5,871,53,23
02-17,"النسفي",2261367cceb1a457c58f9b008cd29f22,869,6,27
02-17,"النسفي",96d5d1b7ff5a2d7aa739c5cc1afbb4e1,856,9,109
02-17,"النسفي",a5daf2f70bd51cec66589618481463e9,856,64,1
02-17,"النسفي",76cb03015245bcc3af834c2295baabf5,854,6,141
02-17,"النسفي",054c8f40216041dfe561ad9c56a52b9b,853,5,78
02-17,"النسفي",5c9d2f669ae18e7c4f66ad07cdf9f63d,852,38,34
02-17,"النسفي",c60bf195147c9261b8e538a4c729009d,848,34,14
02-17,"النسفي",3d495b2e8c75ac03dd5a349a04c1f1ed,848,36,28
02-17,"النسفي",3dea68e723c30f023e9f988535ffca6f,847,2,229
02-17,"النسفي",18c1581ac9471fa93728f6489fdd8289,839,34,47
02-17,"النسفي",1b00aa3042e9aac9d95d351edeaacb11,837,43,19
02-17,"النسفي",87e1defb92ddb4dedda5d13c995a9cac,834,51,1
02-17,"النسفي",04e4b276fb0fe97d25471b81b9fe80ae,830,7,59
02-17,"النسفي",328a60d9bac167121bff8fb3ffa809c7,825,2,92
02-17,"النسفي",5f976b2cc33e828b01deb76e6a9007f3,825,79,15
02-17,"النسفي",1c583314e5a1e33def7d5a6f948789a4,824,4,85
02-17,"النسفي",371e12f19619d45a6f7b672965bab396,823,20,63
02-17,"النسفي",d2184a9444988b9c726dbc70428d4d99,818,20,85
02-17,"النسفي",6dc77778c92ee70b2174955cb399ca89,817,68,21
02-17,"النسفي",65128389bd7756bffc9bcde02aa3f3da,812,56,35
02-17,"النسفي",e82e8558986eaca58e05681ff4571c2b,808,7,161
02-17,"النسفي",4d377798eca8b225e9c4d4179583e1dc,804,78,1
02-17,"النسفي",794d0d25729b5564fa701f8ed857e12a,801,41,11
02-17,"النسفي",2862d24b52a4f246142b1a4658af8751,797,88,1
02-17,"النسفي",8645b5c4726603a6fc6cdd7cb4dd9faa,790,3,1
02-17,"النسفي",406004456655518a8241270f6d584cf2,780,11,44
02-17,"النسفي",cdd46d28c71f4e12fa3b9670c39ba260,774,56,1
02-17,"النسفي",1cee1e0194ac721522ab8e507902c136,766,34,9
02-17,"النسفي",22dbf4eadfbf0e086c3d5da3ed16feff,765,81,1
02-17,"النسفي",a877782d938b2a3f779dd3b789ca9de9,764,41,1
02-17,"النسفي",cf9d6bab5a77eeec85082c7c5e42e73f,763,89,15
02-17,"النسفي",13d4009dc6ee30ae24ce266a876c8c34,756,33,54
02-17,"النسفي",f0e5416a4f2d5289f8e5532f8051fed5,756,34,1
02-17,"النسفي",be5c2cd3d9b6f02214516786261263e7,756,36,58
02-17,"النسفي",119600427b80f72ec2b8fa1f3cad8b14,755,36,40
02-17,"النسفي",36eb827aca14e9fbdb83f6a1a92edf9b,752,20,97
02-17,"النسفي",c82b94a5617ec1253b79dab689ac73b8,750,73,14
02-17,"النسفي",1572829b2a9e30d5d0b92fe4d0d6c5a4,745,34,20
02-17,"النسفي",9f68c57537660e31f5cc1fadc2e06366,745,46,23
02-17,"النسفي",d049cb3be9971ca43e148daec2bb357b,743,4,172
02-17,"النسفي",9920dfaa7de1685bedd8898e852add20,741,20,40
02-17,"النسفي",40e7ff87f717b97dc0a2ed5d0c06165b,736,39,45
02-17,"النسفي",7d51cca7988a12662d724441819eb3dd,732,7,37
02-17,"النسفي",6b1e62dab13da3df9a29c089f0b96b12,730,69,1
02-17,"النسفي",c25322dc4bef729218297ce53fe21b81,728,8,57
02-17,"النسفي",5ccca16899ef7427cb1bd2794acb1159,725,12,26
02-17,"النسفي",af9e25f53efab7304cd96270e056d706,723,90,1
02-17,"النسفي",6c1f089a17a29d35d800614b5957cec5,720,6,83
02-17,"النسفي",91b4506c54833af9ac8a59e8ce70c9d5,720,18,78
02-17,"النسفي",d3cfd460ef773eaf37870f05aad2c2fb,720,80,1
02-17,"النسفي",41bfcf606b31699cae6dd34d752bc715,719,20,72
02-17,"النسفي",9232e5288ebaab6180f46d00f7820369,717,32,18
02-17,"النسفي",64aa75e05767978fbbf6a3a786ac4e54,716,5,51
02-17,"النسفي",584fa0837fb36a13cf4578f34e3203da,716,9,41
02-17,"النسفي",6d36c92d2c50c65e1e9615543cdf2a12,712,2,54
02-17,"النسفي",0d657980063b9fd896b5d888d69c754f,711,76,19
02-17,"النسفي",06a7bbaa0259b527d39c82a7faf09f40,707,51,23
02-17,"النسفي",d72ff23f5a8eb1d5f6e0755daf5a7ad6,701,69,24
02-17,"النسفي",cc7867573c739e0fd0cbbb7004acd3af,694,5,20
02-17,"النسفي",c3d5a64236d14d09e4ba99a96711f9d0,691,9,82
02-17,"النسفي",ce1d1da36d47f4a4f503aaaf4fdaff18,688,2,68
02-17,"النسفي",8ac81d3143902410bc7c28e6e31762dd,687,35,38
02-17,"النسفي",6f1793551235cfc3ecd1d9884ce0b524,684,48,27
02-17,"النسفي",c5ebbaa8886adbf19b242b27a107b6c4,683,2,86
02-17,"النسفي",fa4d924161bc59453cafc7ac25c7988a,680,24,29
02-17,"النسفي",a023ae8f363f464ad23dc2a9cb6dfc78,680,41,47
02-17,"النسفي",1f377cc640ed2149658a3c6dfd0cd91e,679,24,33
02-17,"النسفي",0fb3a6392a6b7da2866c29429d3b2fcf,676,14,44
02-17,"النسفي",a6ca0f14035192e739e6051703940348,675,89,1
02-17,"النسفي",b8ee273ba7653c6d30fa17a4305505d2,674,73,1
02-17,"النسفي",7c20606a36051a7ea5d849b3ec7ddb5b,670,38,71
02-17,"النسفي",e11783ce22c515c70f8e04c09d093a24,661,55,43
02-17,"النسفي",65b04931cda38305b19596417b2de694,639,2,60
02-17,"النسفي",4769319499778ac259d6a7bc5447f2bb,639,2,106
02-17,"النسفي",18e0c9f686726f94bb43990b542e5be3,636,39,51
02-17,"النسفي",00afaaff566a25676919bb5947efd6be,632,2,215
02-17,"النسفي",e3bd3e8230e08ec0e5fd9d64cc69b6f6,628,70,19
02-17,"النسفي",3682841ab0c5ea2bd221fd36f52509ee,621,6,158
02-17,"النسفي",6acf7c0f3069e147c2e3599c2e873e0e,621,9,19
02-17,"النسفي",bfbe788cdcd96bf0eae42807482b0ae0,621,70,1
02-17,"النسفي",d93975604b5f9bd5c32506d8032691de,620,45,1
02-17,"النسفي",c9c28e50268e6378d2dd02760a89797d,608,2,159
02-17,"النسفي",b678eccf04df9a4b0215b19473bf9952,603,38,27
02-17,"النسفي",ce03a10d7e216c28b621a0529f92c5b4,601,2,73
02-17,"النسفي",ccaaebd9c67ce787a90255ea3f155e26,601,39,10
02-17,"النسفي",75657574226660ba79a2c5c65d8bbca5,597,9,93
02-17,"النسفي",c871d5fb52c52d5260a66318c1a14b4a,593,54,1
02-17,"النسفي",6f5b9f00d66d7609ab9e0e3f7f70ce53,591,72,1
02-17,"النسفي",098264c4e34ab1c044d86cede79360b6,585,87,1
02-17,"النسفي",219c576c603ed4d80b073bc295b20251,583,4,154
02-17,"النسفي",8352bbad5f48dc2c848e4dc826d4b8c9,580,36,1
02-17,"النسفي",9e6de322bfb3b8185c3e3865ae3b91d8,577,2,62
