author_id,author_name,text_hash,words,sura,aaya
01-07,"ابن كثير",e61215c391be0281210356288a17b789,4553,17,1
01-07,"ابن كثير",74f203997ab1ace6fb9177335515c986,4221,14,27
01-07,"ابن كثير",bb79b8eaf6f7ba7bfeeed3383ca31749,4099,4,159
01-07,"ابن كثير",e41c8df599ee8bb7bcaa3f10f7ed3e6f,4052,97,1
01-07,"ابن كثير",a13607ed75e72a44476fbf96929ec0b2,3996,3,169
01-07,"ابن كثير",c0892c6ce0d69253a88fe3b0ad5866ff,3964,2,99
01-07,"ابن كثير",a973abcf0419a7367b4c63548f632bde,3958,2,238
01-07,"ابن كثير",bb94cfb9ecc1c051ef0364808877fbb3,3949,5,32
01-07,"ابن كثير",a0590b850fc296024db8d2b23f35d204,3938,4,23
01-07,"ابن كثير",83068c849bc0f64d3da7fc4ee6dcc05b,3933,20,36
01-07,"ابن كثير",23a39bc2423f66d418492efe4566990d,3928,46,29
01-07,"ابن كثير",d0e62969be5e615ad6389b2b8414ca90,3924,4,43
01-07,"ابن كثير",3fb57b8b0349faf0313875c7ca0a4e3f,3923,2,125
01-07,"ابن كثير",c0cd7a873b6e12d202d2dbcca901e873,3919,2,187
01-07,"ابن كثير",62f02142eb8eb525e4f68056530dac22,3913,5,3
01-07,"ابن كثير",479d627f31120f91ae5ce6381af075c5,3893,3,149
01-07,"ابن كثير",f3b5702ac27029397b32ca29d42e449b,3892,2,229
01-07,"ابن كثير",1d82043ff1d0f4c2f3c389238877cf6f,3889,3,110
01-07,"ابن كثير",67988280be3099248a167abf1a234b29,3884,1,1
01-07,"ابن كثير",d2c5639b2ca7055c66ddb710d1f349c2,3879,5,6
01-07,"ابن كثير",d0792dd65338c29dcd86f799fd72a1f4,3876,48,25
01-07,"ابن كثير",9430178ea3a871503322509cd3aebdd9,3871,2,222
01-07,"ابن كثير",9e554a9a70c4028671307e4f871c6f05,3858,53,5
01-07,"ابن كثير",29246ea5a602582d743320e378f59266,3827,4,29
01-07,"ابن كثير",e9645a2ff1c4f81d8981f35e37d63a5f,3823,5,90
01-07,"ابن كثير",9af984157101387316042c34b18a095b,3806,5,27
01-07,"ابن كثير",32c0d807cd0f60ae2d3722366c8cbdb6,3787,56,27
01-07,"ابن كثير",931e76939d33e4d8fd88d3e56e5a4ca4,3772,2,255
01-07,"ابن كثير",608131c22216574a3bff056fb60c4492,3767,33,56
01-07,"ابن كثير",771db76b4d713bc7dfabf7de50a07afd,3732,2,196
01-07,"ابن كثير",2e7a7972ae5421d2737a8562431bbc9b,3659,3,159
01-07,"ابن كثير",f93c9b5193dff2c62c46cd7711ec4bb6,3649,3,199
01-07,"ابن كثير",65e0d6a5befb2838f837457a397097c4,3567,37,99
01-07,"ابن كثير",0379377fe5dda6150dd34e9f0d2ab3f8,3558,33,32
01-07,"ابن كثير",d934cfc72e160392ce2de97febc8f360,3513,17,78
01-07,"ابن كثير",460efafe6fc2f20fb66ec2aaf376883d,3493,24,11
01-07,"ابن كثير",a0d9bf0f66095f17a91dad8568a914f7,3380,85,1
01-07,"ابن كثير",5f8d9e712b2688d93bdd375ccec4d2d6,3311,6,63
01-07,"ابن كثير",ad24097bd4c529812d43f4c51dd47631,3299,38,34
01-07,"ابن كثير",3f1582708d1f2be4e873bf55bb3c8c10,3290,66,1
01-07,"ابن كثير",b46947f20510ba9ecaaeef48e0f74786,3279,5,64
01-07,"ابن كثير",0d0bb81beec92b26222739fbfb58437b,3246,5,20
01-07,"ابن كثير",41c53f700facd617b4c356fd02637b78,3225,3,130
01-07,"ابن كثير",c52e4f2ada574798cbb7b1abea264fbd,3217,6,71
01-07,"ابن كثير",416c291e3674f168afcced6fcd3e1b78,3136,31,16
01-07,"ابن كثير",64793551d6d6615a42196344edd0e50e,3116,4,92
01-07,"ابن كثير",2fcaa430a3f4fb60e020391fe872d9d0,3105,30,1
01-07,"ابن كثير",ca846dd0589e6a35567f64748f03c39a,3089,49,12
01-07,"ابن كثير",9544b2bcced388d279ccc6563aff408e,3073,18,60
01-07,"ابن كثير",3a84faffeb409df7a93d848a9d9ee4d1,3036,3,7
01-07,"ابن كثير",c3b2e1983fe777d3dc821a7d46d9849a,3017,17,15
01-07,"ابن كثير",8eeb879d79dfbf4c922129e5201a58ac,2947,2,197
01-07,"ابن كثير",9fdee0cb438ef6836213c0b24fc30b48,2897,4,19
01-07,"ابن كثير",45625dff4f2e3c3d1884999761d9f0ed,2878,2,97
01-07,"ابن كثير",e8ea11f23e811e545de0c4595a20c4b2,2876,48,8
01-07,"ابن كثير",01e063f9a7d4053eab316936d3bc7736,2865,4,123
01-07,"ابن كثير",f3f54bcd7e485aeb9bcc941c10ae0162,2851,59,1
01-07,"ابن كثير",973d0ec865045bd22e24ef6f0430c69c,2828,56,13
01-07,"ابن كثير",0234e28ca1d5172e5dab1be7184dd001,2823,5,1
01-07,"ابن كثير",274d1e335af3e043a050eca9aeef7995,2821,5,4
01-07,"ابن كثير",df42daa41f7202aa9302a85d4e38afb7,2759,4,47
01-07,"ابن كثير",f1181afd6efdd1086ed10b194f437fa5,2756,5,41
01-07,"ابن كثير",ed420fba544e738b7231ca4c90c9a31c,2753,63,5
01-07,"ابن كثير",167cd80a615d6bdddcb011a3531a91a1,2730,24,36
01-07,"ابن كثير",cf3331ad7b76b9f534bf8fd070f3fc4a,2721,89,1
01-07,"ابن كثير",8219ee4fa36ae1025ba3e7335d82597d,2676,3,96
01-07,"ابن كثير",6fb8688dae9cf5a961cb604a93bd87ed,2635,4,163
01-07,"ابن كثير",b11079db41d24c0dd1dd48a47134b7ed,2629,5,112
01-07,"ابن كثير",a1c42294af1c8f6f93f6566cea4ceb05,2594,105,1
01-07,"ابن كثير",ce421ede076c80f138d3db0efa0bb908,2566,3,190
01-07,"ابن كثير",ee9008041a7909a55f679bb5aa14a169,2528,60,12
01-07,"ابن كثير",43e381627f61dfc87bca71e18a63c2fd,2489,1,7
01-07,"ابن كثير",4e34c6c085393dd704d05801cb136ca2,2451,3,59
01-07,"ابن كثير",7a4a7d04d7483e982c3498b28db2ec9c,2449,5,94
01-07,"ابن كثير",436708589a346026feb5c49932366f40,2428,68,48
01-07,"ابن كثير",ec21b940abcccdfc77510f985b94bcfd,2408,2,30
01-07,"ابن كثير",35762a064a2b194cdeb99894c83b855f,2367,24,31
01-07,"ابن كثير",725a4ea3d1dfdfb3eea018c7b659acaa,2365,7,157
01-07,"ابن كثير",3d85cea728e29b7e512f7fff901172f7,2365,81,1
01-07,"ابن كثير",a3c2ced5860119264d004b9c7dad5c98,2364,9,3
01-07,"ابن كثير",09fa2d231e3767d818035af6e1a567fc,2363,4,25
01-07,"ابن كثير",3db2bfa20369ebd508eb3e97d29011ca,2362,2,34
01-07,"ابن كثير",5cef0f66b779bc84847a875e6a038b2a,2361,8,41
01-07,"ابن كثير",477b2d66e3075592aebf140ae42797c2,2351,2,124
01-07,"ابن كثير",81bef4fae834347d62352619651fe7df,2351,7,175
01-07,"ابن كثير",b1fa63f4b5ad5a8da881189c6a4b4a22,2349,75,16
01-07,"ابن كثير",ea403578e38ef666959d3eac9d55039e,2344,7,172
01-07,"ابن كثير",47bd87101bde60ab0258dc44d92c3181,2342,26,213
01-07,"ابن كثير",1f7d266b280aa83fd2f25f1832d8b643,2293,9,107
01-07,"ابن كثير",9f4a5da20a672c142958bf9b55b174b0,2291,2,142
01-07,"ابن كثير",ae286f6b6d8f2634c0dcd4c6a9dc1f86,2288,5,106
01-07,"ابن كثير",a6eb9b09661256074fc27f4838491050,2283,108,1
01-07,"ابن كثير",b6f1249eb9053bacbf5e5830d80798b1,2282,2,282
01-07,"ابن كثير",e6660facb8609c398028319c3a9364f9,2220,73,1
01-07,"ابن كثير",b899ba95194387132275a77c06d306a2,2218,2,57
01-07,"ابن كثير",5f70bff6a8f4b6cd1acd1633392bba36,2217,24,6
01-07,"ابن كثير",9ac4f354ffdf1850b9c1d6ea0fde5777,2207,102,1
01-07,"ابن كثير",c92f80edd86f14e6dd8385b8eac25ed8,2205,58,2
01-07,"ابن كثير",1d602f9cb17be8893271949fbaa22d81,2191,39,73
01-07,"ابن كثير",c19909c04d1480c34805a0a82e030f40,2187,2,278
01-07,"ابن كثير",bd9ee094c0cca3ae0430d40cf47088c0,2183,8,1
01-07,"ابن كثير",550a79987e7afd16802c3ba8371c5109,2179,68,1
01-07,"ابن كثير",66916e886cc791026ec06e9cd158d6dd,2174,9,118
01-07,"ابن كثير",91443ddf42d698365f2992bc8bf70203,2174,24,32
01-07,"ابن كثير",ea779b2c4e9b5f6ea9035b10c732a483,2164,9,34
01-07,"ابن كثير",280a1a553b8fad17b705414fe080172d,2151,6,121
01-07,"ابن كثير",b0eb308ca47d7cf39355d3f682623851,2119,28,25
01-07,"ابن كثير",0df4ae57044d5438c09cfec82a841438,2110,4,2
01-07,"ابن كثير",4954746da15bf558ddae4dcd7460c0f3,2107,9,25
01-07,"ابن كثير",8ad48a980cf2a451b69dd93cf08b5649,2081,33,9
01-07,"ابن كثير",a0d4e787c8970962859701341e45aa24,2071,24,27
01-07,"ابن كثير",b33a5757a3c08bd2ed58eac5f0a01f65,2067,5,96
01-07,"ابن كثير",fa61e0426f8fe7ea53ee4d0ab3c5e699,2062,4,176
01-07,"ابن كثير",a982023b2a95872a4ffd82c3c6639b40,2045,2,1
01-07,"ابن كثير",7e239a114c106d7032e9fa13389bb551,2030,4,102
01-07,"ابن كثير",0ba100d6197a25bb27af3297d738c2e9,2022,5,45
01-07,"ابن كثير",5c052f73e73397c37d0f1fc77af0426e,2020,9,73
01-07,"ابن كثير",c502994aba7124d068a9e1beabf7cd6a,2014,4,77
01-07,"ابن كثير",1d577bd14fd3151748e897df470ab436,2010,11,114
01-07,"ابن كثير",7ef77e644ff5757477660a63f4f2f16c,2005,33,53
01-07,"ابن كثير",3e1c2c2b0599665d532930e0fc85517e,1999,60,1
01-07,"ابن كثير",8471e8ed0ea440777a63150139e13c65,1985,39,53
01-07,"ابن كثير",2e37ea95106e3af7668994fd4662ae2c,1982,2,26
01-07,"ابن كثير",cfc367dba2234c3082a1603ab707f046,1980,26,221
01-07,"ابن كثير",90ef58a8753c0438c0319b914b8b9444,1978,2,198
01-07,"ابن كثير",18430ae264c0216c8c5e44d94c09df0b,1977,9,113
01-07,"ابن كثير",c20ad7386a12316de7ee11f7d9fee274,1974,4,128
01-07,"ابن كثير",79d1e4d4a6ce570eda9103545d6cb3b0,1972,42,23
01-07,"ابن كثير",9958d4646b4fb7863771eb45f24282cd,1968,2,284
01-07,"ابن كثير",6505bad0a193251a9cb1945f4cbed649,1967,4,155
01-07,"ابن كثير",14f0ea09ebcbfdc5db0e63ff44710684,1966,2,23
01-07,"ابن كثير",e584dd064453df8bd8408d67342a037a,1949,59,8
01-07,"ابن كثير",323054b23df313d825b65769f524da98,1942,32,15
01-07,"ابن كثير",839cb2a2524912a74b25e916170053fa,1940,6,158
01-07,"ابن كثير",320f5ee18a032ce766f8b385e5a54d0e,1907,2,217
01-07,"ابن كثير",da40db92af91a834d03af4c658376f0e,1896,5,38
01-07,"ابن كثير",51cfeedc56f1bbb8974d54d3c6a16f2d,1877,2,285
01-07,"ابن كثير",c0481e9e6df83af0241861538b2f93ff,1873,9,36
01-07,"ابن كثير",6bd1cd8b2f6652303357d6a785972698,1870,5,100
01-07,"ابن كثير",b43310e9140b51c5b629d227576675f5,1866,31,34
01-07,"ابن كثير",b0f58cae946f1c745191efd70f464d8c,1861,48,27
01-07,"ابن كثير",15e58749888e956306abeb4d4f5f620a,1859,23,1
01-07,"ابن كثير",ad3a7199edce2dd35173821668189356,1858,49,2
01-07,"ابن كثير",8ca704f1c7a1ea4224d59f736c9fa83d,1856,4,40
01-07,"ابن كثير",6511eae06df82770c64b9bef54cc41b7,1851,25,68
01-07,"ابن كثير",53bad3c1efa17e034fe3909cb9a3a80e,1840,33,72
01-07,"ابن كثير",9e7506eee67a11a617b2d19e7b4b0f1b,1839,7,187
01-07,"ابن كثير",e0e5b23f06378b42adab198263b22f70,1827,13,27
01-07,"ابن كثير",115d7980e7d90cc4bf0cb2331602c6e7,1815,5,78
01-07,"ابن كثير",a1a76b067c26235e8c15b190b2310c36,1809,4,11
01-07,"ابن كثير",a4c1cda2330ebe7877439e152223bbd4,1795,92,1
01-07,"ابن كثير",1d8379ecdcf6c6561e6bd4e10aa901f5,1793,2,35
01-07,"ابن كثير",22d9daa5b87b9b94d4ee95f923c0867d,1793,7,73
01-07,"ابن كثير",051ce7ee4774cdbd91595bb25dbf5dfb,1790,22,1
01-07,"ابن كثير",a5b1917fc7321312877a8ee8c1276be0,1787,5,48
01-07,"ابن كثير",a248077487d0f7bde4eefa3d2c2bf275,1774,2,65
01-07,"ابن كثير",2f32a0aa0eac706391933626bab1c7a6,1763,34,15
01-07,"ابن كثير",26e59520156f572449f1bab2b7b11482,1757,54,1
01-07,"ابن كثير",c4793c3cec6364afe87b77ffb2cc0552,1755,4,66
01-07,"ابن كثير",ad991e3f5434096d0e8cc883eaad1315,1743,33,26
01-07,"ابن كثير",8b7d28ba8a7e9acd2987708db866a0b8,1741,37,50
01-07,"ابن كثير",32cdb8438e1454ad00d5d9d702f81720,1736,4,36
