author_id,author_name,text_hash,words,sura,aaya
01-06,"البيضاوي",3eb996e78e9bd46b0f7419568d2d9742,2971,11,89
01-06,"البيضاوي",05c9f81d7b260540c0ea68acafc8d71d,2553,24,26
01-06,"البيضاوي",bc86d170385255670ea12a0b76bff151,1807,4,20
01-06,"البيضاوي",299f4da010332ddecca380e99cbedede,1689,2,195
01-06,"البيضاوي",0c42f274ff2b7ce5f46b2629b8219bf0,1620,5,100
01-06,"البيضاوي",ab540ea936e47734adde4d42ba9912ef,1612,24,36
01-06,"البيضاوي",0d036cb392b55baed6c7f8c2de47d51f,1593,4,41
01-06,"البيضاوي",ac3d9acf66c33c732533c44e3fa2d82c,1587,4,5
01-06,"البيضاوي",d8a5b5e7b08b986cd4323080ced39db1,1576,33,42
01-06,"البيضاوي",354a7f8e8e73df453145bfe59ebc4260,1563,4,91
01-06,"البيضاوي",c0fa94010cf26ea13badd3225b4edf54,1531,40,27
01-06,"البيضاوي",a48161e69683702fc7a99ca7edb0f145,1521,24,51
01-06,"البيضاوي",72851fd0696111762680974a0ffae69f,1488,25,58
01-06,"البيضاوي",39c88ae969b1449f955a4b0da5853185,1472,3,97
01-06,"البيضاوي",873aa7fe67ff776dc5ddfa59cd8467da,1469,5,1
01-06,"البيضاوي",b848bcc7d4e31d3799d61eeaf8021045,1426,2,25
01-06,"البيضاوي",959c88291ad34bc7283ad5c1958439aa,1426,3,179
01-06,"البيضاوي",03465aafff6c352a071bb0bd27de7bce,1422,9,22
01-06,"البيضاوي",1b048cc5f005e0089e6dbadb350298a4,1365,3,30
01-06,"البيضاوي",3e9fd88f44a1de65bc982415b1cae968,1325,25,21
01-06,"البيضاوي",85729140904afb6a5986c403b2ac5c04,1306,20,53
01-06,"البيضاوي",96a49e4bc29e95de50720a9d50aff93d,1296,48,20
01-06,"البيضاوي",fbec47195c7c6cc2da3975d4dc5d491a,1286,2,26
01-06,"البيضاوي",9c3a84ba1107dfc5c79ef2b2cefb254a,1274,4,63
01-06,"البيضاوي",4841ac45162e54263d6ac5c847120554,1250,20,80
01-06,"البيضاوي",2f32e00487312d489485c4484fd345de,1231,24,11
01-06,"البيضاوي",91d1050f51bd17f9e2865cf627058079,1225,16,4
01-06,"البيضاوي",11297c81c951870b7451bc7046dc8c56,1219,26,95
01-06,"البيضاوي",55eae4986424f38e106549e8f12e9634,1216,5,43
01-06,"البيضاوي",792dad4386bdf2368f701893fb18693f,1192,18,73
01-06,"البيضاوي",3412ed9f6a520602a0eaaba082efec0e,1178,1,1
01-06,"البيضاوي",057f8dd0de55b976c2d40526ece2817b,1173,17,28
01-06,"البيضاوي",b31f2c257c55a9e14f61a5be1b92c08e,1169,3,71
01-06,"البيضاوي",b41540224b34b50826f0520dfbbe45b0,1169,3,189
01-06,"البيضاوي",e504a7f4e868d37026dd0b1abaaf771f,1166,33,1
01-06,"البيضاوي",5172e15065ddb771f84ed5f41320575e,1163,9,39
01-06,"البيضاوي",f448a310f467dba662764910044a5002,1159,28,70
01-06,"البيضاوي",d89b92a664c804a28a077df98a3f40b4,1150,3,137
01-06,"البيضاوي",81706e4e855258cc3f57e0acc12d8623,1146,5,26
01-06,"البيضاوي",4bfdcc675d7add3c8fc900cd056484e9,1090,6,99
01-06,"البيضاوي",970f6e85b9c054eb85363a2b07f9f3ae,1087,49,2
01-06,"البيضاوي",83ead191bd8699bae25796d88461983f,1079,34,9
