author_id,author_name,text_hash,words,sura,aaya
02-15,"ابن الجوزي",b3ee11b98d3540ef0724e71314eede41,2611,38,30
02-15,"ابن الجوزي",70fe28183ce295b28a751efedf44269b,2041,76,4
02-15,"ابن الجوزي",9a10ce5d9306f3026673e5861c524e46,2021,38,21
02-15,"ابن الجوزي",fed93037fb4d5b07d2025191dd34a790,1963,74,1
02-15,"ابن الجوزي",9b9ca454e410abeb811d9168b8ea72ba,1861,10,83
02-15,"ابن الجوزي",2fa665266715ef31581e730660fc28fc,1719,89,1
02-15,"ابن الجوزي",1351d82422d04ca2e2c6655a07622171,1711,78,1
02-15,"ابن الجوزي",646a77a47c982e6c8773d405843f60b1,1699,18,9
02-15,"ابن الجوزي",fff5207d28e821005e87a53f9cd955e2,1561,77,1
02-15,"ابن الجوزي",8d53df8ec7db01ba047cb3d627c1bfc3,1445,12,24
02-15,"ابن الجوزي",28fddf15f15f0d0d387859b429f773fb,1444,18,60
02-15,"ابن الجوزي",508094212d92ff6f946add59ecb6b1ae,1434,11,77
02-15,"ابن الجوزي",880b7dd76a1f7946e9d2a3cbef12f030,1415,19,22
02-15,"ابن الجوزي",4a42b68550e52b07f4b42f9faa8e74d9,1378,2,195
02-15,"ابن الجوزي",5062d3643bf382022f6c211dc2be171a,1356,5,3
02-15,"ابن الجوزي",6409c46ad03f61c1dd4f225343c54a3b,1335,18,70
02-15,"ابن الجوزي",c66f89bff06391094fdac6b44022e4c3,1316,19,58
02-15,"ابن الجوزي",e1acf1199f41361aff0a789755dfc388,1303,34,15
02-15,"ابن الجوزي",bd0af15065ff6bb72f042acbe94a290c,1266,85,1
02-15,"ابن الجوزي",89d5b904717ce945eef37a5afb95ed47,1249,73,1
02-15,"ابن الجوزي",97cb501510dc65fb73699167e0e2461c,1239,51,1
02-15,"ابن الجوزي",026e43ebd77ac700ef52093bbc6dfb7c,1223,20,56
02-15,"ابن الجوزي",7289c9ebdce0fda4ab1b1a317691a34c,1216,97,1
02-15,"ابن الجوزي",853faffd446d5380b3fb7f296400a278,1211,59,11
02-15,"ابن الجوزي",24af44662541417e0f2b76929bdd0192,1203,59,6
02-15,"ابن الجوزي",dba2accb8956453e3ae36bef961187f1,1197,18,92
02-15,"ابن الجوزي",46af31e89a104e030b5deb51b228dd54,1193,66,1
02-15,"ابن الجوزي",210a7084825c5feba0de6a7a38c2957f,1161,12,88
02-15,"ابن الجوزي",16a57dfcace1eba4ee8ddd9bf86fb1f3,1156,17,78
02-15,"ابن الجوزي",90ddc3fe61a3b9d6555c1c2528045156,1152,21,83
02-15,"ابن الجوزي",34fda4a52a0dde00a00d15d7aaa037a6,1142,11,86
02-15,"ابن الجوزي",dffb5fa9bdbb086099f676c99f2702b7,1117,2,282
02-15,"ابن الجوزي",24cf72161ee438e8eb2584d357484395,1114,18,22
02-15,"ابن الجوزي",92914dcf0dd84d865a45b77392340a63,1110,11,15
02-15,"ابن الجوزي",c9d9c922fbf6cb8e2d0f14bdca8b1c9a,1104,19,66
02-15,"ابن الجوزي",5bbe38edec39d84d5c98c2652f11ba6b,1095,12,53
02-15,"ابن الجوزي",701944a39e4279834074a61d93cebea5,1082,33,50
02-15,"ابن الجوزي",83de7d293a6d8c497be8b9d96c18893f,1078,11,60
02-15,"ابن الجوزي",058b1b32d6422c055ba7b141e3e6939f,1067,5,2
02-15,"ابن الجوزي",fc73dab1755de70b811c9a35bdd3c986,1063,53,5
02-15,"ابن الجوزي",701840d78bbfd381f768905afb48afb5,1062,17,45
02-15,"ابن الجوزي",1a3e8ea815de9e02b62cbdb7f227ecaa,1053,83,7
02-15,"ابن الجوزي",7911eb199f6718086332156c0a7f27f1,1019,17,23
02-15,"ابن الجوزي",e3234e1b3b05f62c484402e103ce6f90,1007,37,102
02-15,"ابن الجوزي",d4a3e6de70b7437129e3693d6e4d7fb9,1006,33,28
02-15,"ابن الجوزي",0243dc3f0da9d404485cdd92aaa1c0f6,1005,2,259
02-15,"ابن الجوزي",19c1b5cad2d8719c27f1fc40310acb62,998,19,1
02-15,"ابن الجوزي",db4de4480ce57c4e7c9d87837ace49e7,998,23,23
02-15,"ابن الجوزي",485ad5a96a659bae1ccb059e0ed372e7,994,2,102
02-15,"ابن الجوزي",63c987de91ccc2efd4c12d8e91304f91,992,24,35
02-15,"ابن الجوزي",e8092fe4e0033c3cc03e1e69fde45067,984,72,1
02-15,"ابن الجوزي",8ba3e9e1a991c4f1c6ee2c74abb37e98,975,60,10
02-15,"ابن الجوزي",78996f442bb48550e408cc019f6547d9,969,2,233
02-15,"ابن الجوزي",b3c827e4aedc636977b068800d12f267,958,40,26
02-15,"ابن الجوزي",50cb8dae8f88d8b97045fbc58ada4800,950,1,1
02-15,"ابن الجوزي",e86deceb92509aac8793c89f82b5f299,947,79,1
02-15,"ابن الجوزي",01c58a546e058b4f7f74d634ac8b69fa,940,48,18
02-15,"ابن الجوزي",b8982a4d46a6fb48cfda70566e73bb2b,936,33,36
02-15,"ابن الجوزي",fbee42787a294d65d33a6c5b068e554a,931,21,101
02-15,"ابن الجوزي",d7de16b2dd875bbfce0fc94560152227,929,4,43
02-15,"ابن الجوزي",cafcb73d27d6ea493f48933f4eec07d7,925,20,9
02-15,"ابن الجوزي",7a2b782c71ca593badf4f49462beb658,921,33,23
02-15,"ابن الجوزي",eaf00c1d295e46364b8b8ddbcfa10fb6,919,68,17
02-15,"ابن الجوزي",2ef7a3a311638153c67a33b5129f25a3,916,12,31
02-15,"ابن الجوزي",169b2d821552afb42746f1aa815f0c65,912,2,228
02-15,"ابن الجوزي",ffa805051e8d17c8af05ca722a57e2b5,911,18,47
02-15,"ابن الجوزي",3e401db7ec3766ef88bd56b29f058313,911,20,115
02-15,"ابن الجوزي",efc1ac9e5fcdec9ed7e5260c0a9f6648,908,9,1
02-15,"ابن الجوزي",3c1e6da9a04c673176c8f2c123b41dc1,906,2,219
02-15,"ابن الجوزي",f1429e9b0209df7fc1e3d85d45ec2b7a,895,69,13
