"Abu-Hayyan" "al-Baghawi" "al-Baydawi" "al-Khazin" "al-Mawardi" "al-Nasafi" "al-Qurtubi" "al-Razi" "al-Suyuti" "al-Zamakhshari" "Fairuzabadi" "Ibn-Abd-al-Salam" "Ibn-al-Jawzi" "Ibn-Arafa" "Ibn-Atiya" "Samarqandi"
"المضاف" 0.013940351195676 0.00106929634360056 0.0231062864127522 0.00207060312971663 0.000454100069527766 0.0152943217238342 0.00861680677789472 0.00719393097439806 0.0048324223322344 0.0195950254333793 0 0 0.00286293802109682 0.00505586733404115 0.00595549295389156 6.59152112862661e-05
"معطوف" 0.0207912858423846 0.000990089207037554 0.00861006607521253 0.00113390171389244 0 0.0182322140323674 0.00483711085443176 0.00333175144205993 0.0091279088497761 0.00899443790384625 0.000373057767995374 0.0011392311329084 0.00272821152598638 0.0182011224025482 0.00461233922386495 0.00181266831037232
"والنصارى" 0.0101101873109128 0.00962366709240503 0.0038197384042761 0.0127933693371778 0.0072151455491634 0.00702069853142108 0.00539956560494708 0.00631540944987479 0.0177188818848595 0.00540737040647899 0.0314301169536103 0.019936544825897 0.00808358970662632 0.00910056120127408 0.00661439855730084 0.00942587521393606
"الزكاة" 0.0112520097520309 0.00807912792942644 0.00551044228813602 0.0111418168408562 0.0103938460358578 0.00719351572604068 0.00796435926729695 0.00974661615886189 0.00536935814692712 0.00861966965785265 0.0064352464979202 0.0176580825600802 0.00613005552752496 0.00808938773446585 0.00993426909755528 0.00626194507219528
"سوى" 0.00560071134092737 0.00895040643161949 0.00848482875048216 0.0104023157231002 0.00580238977729924 0.00969936504802482 0.0100791891292346 0.0159791462196307 0.0048324223322344 0.00535383208562277 0.00955960530488146 0.008544233496813 0.00959926277661876 0.00707821426765762 0.00881919807640112 0.0113044587355946
"الأوثان" 0.00675698723066721 0.00982168493381254 0.00551044228813602 0.00569415860672073 0.00731605667572512 0.00987218224264441 0.00605201311554485 0.0097134644032195 0.0102017804791615 0.0059962919358975 0.040803193374494 0.0136707735949008 0.00734259398351891 0 0.00902193826206551 0.0108760098622339
"الجاهلية" 0.00849862778958785 0.0123563133038287 0.00751423948382184 0.0146174720943091 0.0134716353959904 0.00781997805653671 0.0091117669583482 0.00414396945529842 0.00751710140569796 0.00856613133699642 0.00690156870791442 0.0307592405885268 0.00909403841995461 0.00606704080084939 0.00892056816923332 0.0122272716936024
"الموضع" 0.00818065191990939 0.00324749259908318 0.00284914913761578 0.00532440804784276 0.0111002239217898 0.00334833314575467 0.0115865678606156 0.0196092634624721 0.00214774325877085 0.00273045436366761 0 0.0068353867974504 0.00778045509262783 0.00707821426765762 0.0229349835032845 0.00556983535368949
"وعيد" 0.00911289935601214 0.00499004960346927 0.0080151887827433 0.00986001490341253 0.0130679908897435 0.0136093540762932 0.0033297321230507 0.0047241251790402 0.00161080744407813 0.00722767331559073 0.0135233440898323 0.0125315424619924 0.00575955766597125 0.00404469386723292 0.0201219634271911 0.00622898746655215
"وقول" 0.0178283288749262 0.000950485638756052 0.00325617044298947 0.00404260611039914 0.00186685584139193 0.00425562341750755 0.0132289357321204 0.00474070105686139 0.00107387162938542 0.00990458935840212 0.00186528883997687 0.005696155664542 0.00377234186309228 0.0222458162697811 0.0172836008278895 0.00112055859186652
"بالتشديد" 0.00612826221562117 0.0142572845813408 0.0209459425611534 0.00138040208647775 0.00751787892884857 0.00684788133680149 0.00704193347645182 0.00527112914713959 0.0246990474758647 0.0217900965884847 0.000373057767995374 0.0022784622658168 0.0192995704245703 0.00202234693361646 0.00129246868361051 0.0273218550781573
"أهله" 0.0066485863660041 0.0102573241849091 0.0108643379203591 0.0150611727649626 0.0132698131428669 0.01067146176776 0.00785186831719388 0.00580155723741779 0.00859097303508339 0.014348269989469 0.0100259275148757 0.0165188514271718 0.00828567944929198 0.00101117346680823 0.00641165837163645 0.010645306622732
"بأنهم" 0.0112231028547874 0.0018613677092306 0.0222922438020048 0.00663086002254492 0.00262368929060487 0.0126372573565579 0.00265478642243232 0.0106417135612063 0.00268467907346356 0.0122067371552199 0.00111917330398612 0.0039873089651794 0.00336816237776097 0.0141564285353152 0.0131020844985614 0.00220815957808992
"فضل" 0.00836854675199212 0.00748507440520391 0.0122732578235757 0.0141244713491384 0.00605466759370355 0.0102610209305385 0.00782937012717327 0.00832109066623923 0.00161080744407813 0.0100116660001146 0.00433679655294622 0.005696155664542 0.00572587604219364 0.0121340816016988 0.00897125321564941 0.0112055859186652
"الظرف" 0.0188545237270703 0.000514846387659528 0.0180341747611724 0.000246500372585313 0 0.0157479668597107 0.00368970316338051 0.00243665403971547 0.00375855070284898 0.0149907298397437 0 0 0.000639950851774584 0.00910056120127408 0.00854043032111258 0.000626194507219528
"ومنهم" 0.00802166398507017 0.00784150651973743 0.0034753357612676 0.0132863700823484 0.00464191182183939 0.00775517160855436 0.00672695881616324 0.0185649831597369 0.00590629396161983 0.010118742641827 0.00680830426591558 0.0022784622658168 0.00757836534996218 0.0374134182719045 0.00765344200883086 0.00563575056497575
"حيوة" 0.0249177454238936 0.000514846387659528 0 0 0 0.000950494570407777 0.00202483710185516 0.000729338624132522 0 0.00390829742250462 0 0 0.0103402584997262 0 0.0224788180855396 9.88728169293992e-05
"كذبوا" 0.0117651071781029 0.00582172453738082 0.0052286583074927 0.0158992740317527 0.00383462280934558 0.00887848337358174 0.00326223755298886 0.00639828883898076 0.00698016559100525 0.00936920614983984 0.0103057208408722 0.0051265400980878 0.00127990170354917 0 0.00681713874296523 0.0189176656391584
"يحيى" 0.00300631731332359 0.026653201453451 0.00062618662365182 0.00714851080497408 0.0777520230158097 0.00136093540762932 0.00699693709641059 0.0018399224381525 0.00107387162938542 0.00535383208562277 0.00601555650892541 0.0034176933987252 0.0159987712943646 0.00101117346680823 0.0146479784142524 0.00606419943833648
"لهما" 0.00739293897002413 0.00950485638756052 0.0160303775654866 0.0104516157976173 0.00676104547963563 0.012594053057903 0.00922425790845127 0.00641486471680196 0.00859097303508339 0.0154190364065936 0.00909328309488724 0.0102530801961756 0.00569219441841603 0.00808938773446585 0.00598083547709961 0.00843714704464207
"القلوب" 0.00885273728082068 0.00578212096909932 0.0106138632708984 0.0107967163192367 0.0115038684280367 0.0153591281718166 0.00391468506358663 0.00858630471137833 0.0128864595526251 0.0145088849520377 0.0110052041558635 0.0096834646297214 0.00468174570508774 0.00505586733404115 0.0062342607091801 0.00553687774804636
"بالفتح" 0.00854921485976397 0.00629696735675884 0.0331878910535465 0.00209525316697516 0.00812334568821893 0.00864085973097979 0.0110916076801621 0.00704474807400732 0.0102017804791615 0.0177211842034114 0.000512954430993639 0.0136707735949008 0.007679410221295 0.00202234693361646 0.00643700089484449 0.00145013464829786
"النهي" 0.0132393589375212 0.00269304264314215 0.0210398705547012 0.00411655622217473 0.00343097830309868 0.0115787520395129 0.00625449682573037 0.00817190776584849 0.00805403722039067 0.0110824324172391 0.00205181772397456 0.002848077832271 0.00232403204065507 0.0323575509378634 0.00745070182316646 0.00303209971916824
"هكذا" 0.00555012427075125 0.00570291383253631 0.000782733279564775 0.00650760983625227 0.00378416724606472 0.0022250213807273 0.00825683573756491 0.00634856120551718 0 0.00471137223534803 0.0506892242263715 0.0017088466993626 0.00565851279463842 0.00808938773446585 0.0111507102115416 0.0311778949384039
"فَمَا" 0 0.0148909416738448 0.0253605582578987 0 0.00711423442260167 0.0197011601866339 0.00866180315793594 0.00795642135417297 0.0429548651754169 0.00963689775412098 0.0379119956725299 0.011392311329084 0.000639950851774584 0.00505586733404115 0.000278767755288541 0.0207632915551738
"الدار" 0.0105799243911196 0.00712864229067039 0.00510342098276234 0.00902191363662246 0.00726560111244426 0.0121404079220266 0.00857181039785349 0.00883494287869623 0.00322161488815627 0.0119390455509388 0.00195855328197571 0.0125315424619924 0.00670264313174432 0.0212346428029728 0.00848974527469648 0.00721771563584614
"مني" 0.00705328292741305 0.0131483846694587 0.00691936219135261 0.0152337230257724 0.00777015674525289 0.00786318235519161 0.00794186107727633 0.00777408669813984 0.00698016559100525 0.00974397439583343 0.0105855141668687 0.0102530801961756 0.00629846364641301 0.00303352040042469 0.00833769013544818 0.013611491130614
"النور" 0.00903340538859253 0.0107325670042871 0.00594877292469229 0.00892331348758834 0.00812334568821893 0.006199816856978 0.00868430134795656 0.0162277843869486 0.00107387162938542 0.010118742641827 0.00592229206692656 0.008544233496813 0.00616373715130257 0.0121340816016988 0.00740001677675036 0.00500955605775623
"لبعض" 0.0100234666191823 0.00823754220255245 0.0110521939074546 0.0103776656858417 0.00787106787181461 0.00702069853142108 0.00618700225566853 0.00634856120551718 0.0102017804791615 0.00920859118727116 0.0096528697468803 0.0119619268955382 0.00707314099329803 0.00808938773446585 0.00851508779790453 0.0124250173274612
"مُوسَىٰ" 0 0.0177820021583945 0.0297125552922789 0 0 0.0176921602991811 0.00814434478746185 0.00732653799696761 0.0429548651754169 0.00492552551877294 0.0436943910764582 0.0005696155664542 0 0.0101117346680823 0 0.023531730429197
"زمان" 0.0163251702182644 0.00198017841407511 0.0108330285891765 0.00337705510441879 0.0120084240608454 0.00442844061212714 0.00454463438416379 0.0149348659168955 0.00107387162938542 0.00535383208562277 0.00219171438697282 0.0091138490632672 0.00431124784353404 0.0101117346680823 0.00337055558667054 0.00237294760630558
"أبيه" 0.00657631912289536 0.0323561152859873 0.00190986920213805 0.00981071482889546 0.0169026136990891 0.00671826844083679 0.0172786099358307 0.00384560365451693 0.00268467907346356 0.00679936674874091 0.00769431646490459 0.0091138490632672 0.00683736962685476 0.00202234693361646 0.00461233922386495 0.0102498153550144
"النحاس" 0.00754470018055248 0.00273264621142365 0.000657495954834411 0.00177480268261425 0.00181640027811106 0.000259225791929394 0.0729391320468268 0.000745914501953716 0.00161080744407813 0.000963689775412098 0 0.002848077832271 0.000673632475552193 0 0.0048404219327374 0.00174675309908605
"أَنَّ" 0 0.0150889595152523 0.0229497397568392 0 0.00479327851168198 0.0225094395992024 0.00785186831719388 0.00722708273004045 0.0510089023958076 0.0103864342461082 0.0400570778385033 0.002848077832271 0.000639950851774584 0.0161787754689317 0.000253425232080492 0.019576817752021
"الحرام" 0.00630170359908215 0.0112078098236651 0.00585484493114452 0.0119306180331292 0.00918291251711705 0.0101098058852464 0.00785186831719388 0.00755860028646432 0.0102017804791615 0.0105470492086768 0.0182798306317733 0.0210757759588054 0.00784781834018305 0.0232569897365893 0.00524590230406618 0.0140069823983316
"رد" 0.0075952872507286 0.00522767101315829 0.0169070388385991 0.0130152196725045 0.00438963400543507 0.0154455367691264 0.00195734253179332 0.00561922258138466 0.00107387162938542 0.00091015145455587 0.0130570218798381 0.0062657712309962 0.00191985255532375 0.0121340816016988 0.0185000419418759 0.00738250366406181
"فإنها" 0.00640287773943438 0.00518806744487678 0.0391053546470562 0.00946561430727602 0.00287596710700919 0.00501169864396828 0.0080543520273794 0.012150118442935 0.00375855070284898 0.00679936674874091 0.0014922310719815 0.005696155664542 0.00495119869530862 0.00808938773446585 0.00856577284432063 0.00362533662074464
"بقي" 0.00568020530834698 0.0106929634360056 0.00807780744510848 0.0137300707530019 0.00686195660619736 0.00347794604171937 0.00978671265896659 0.0173217923231474 0.00268467907346356 0.00465783391449181 0.00699483314991326 0.008544233496813 0.00670264313174432 0.00404469386723292 0.0126712616040246 0.00632786028348155
"المكان" 0.011129155438746 0.00613855308363284 0.00682543419780484 0.00648295979899374 0.00438963400543507 0.0134149347323461 0.00611950768560669 0.0117025697417627 0.00590629396161983 0.0121531988343637 0.000746115535990748 0.0096834646297214 0.0108118012326127 0.00606704080084939 0.00433357146857641 0.00537208971983069
"عثمان" 0.00782654242867657 0.0204750448015366 0.0024421278322421 0.00855356292871037 0.00711423442260167 0.00559495667580942 0.0148713036036251 0.00286762686306651 0.00214774325877085 0.00867320797870888 0.00886012198989013 0.0102530801961756 0.0111486174703888 0.00404469386723292 0.0133301672074339 0.00982136648165365
"الوعيد" 0.010269175245752 0.00205938555063811 0.0114905245440109 0.00670481013432052 0.00827471237806152 0.00995859083995421 0.00425215791389583 0.0144541654600809 0.00375855070284898 0.0103864342461082 0.00205181772397456 0.0034176933987252 0.00444597433864448 0.00910056120127408 0.0136342774859305 0.00197745633858798
"دلالة" 0.0121336701179575 0.00396035682815022 0.0180967934235376 0.00608855920285723 0.000706377885932081 0.00902969841887388 0.00368970316338051 0.0185815590375581 0.00322161488815627 0.00690644339045337 0.00130570218798381 0.002848077832271 0.00380602348686989 0.0293240305374387 0.00192603176381174 0.00266956605709378
"فَلَمَّا" 0 0.0154453916297858 0.023575926380491 0 0.00671058991635477 0.0184698376749693 0.00789686469723511 0.00924933982422608 0.0456395442488805 0.00915505286641493 0.0337150957825819 0.0034176933987252 0.000235771366443268 0.00606704080084939 0.00030411027849659 0.0243227129646322
"أسماء" 0.00936583470689273 0.0102969277531906 0.00300569579352874 0.00929306404646631 0.0164485136295613 0.00483888144934868 0.0122390153712134 0.00522140151367601 0.00161080744407813 0.00621044521932241 0.00466322209994218 0.0153796202942634 0.0128326986592693 0.00202234693361646 0.0109226275026692 0.00949179042522232
"الرسالة" 0.00732789845122626 0.00704943515410739 0.00704459951608298 0.0131138198215387 0.0111002239217898 0.0106282574691051 0.0059620203554624 0.00914988455729891 0.00859097303508339 0.00610336857760995 0.0185129917367704 0.0136707735949008 0.00319975425887292 0.0111229081348905 0.00575275276822717 0.0139740247926884
"رجاء" 0.0169611219576213 0.00316828546252017 0.00165939455267732 0.00303195458279935 0.00237141147420056 0.00328352669777232 0.00323973936296825 0.00230404701714592 0.00161080744407813 0.00219507115510533 0 0.0039873089651794 0.0242170874961014 0.00303352040042469 0.0224534755623316 0.00135126183136846
"جاءت" 0.0142655537896653 0.0073662637003594 0.00745162082145666 0.00946561430727602 0.00237141147420056 0.0061566125583231 0.00881929048808023 0.00435945586697394 0.00161080744407813 0.00803074812843415 0.00177202439797803 0.0017088466993626 0.00740995723107413 0.00606704080084939 0.00897125321564941 0.00774503732613627
"غيرها" 0.0106810985314718 0.00574251740081781 0.0130559911031405 0.00894796352484687 0.00777015674525289 0.0127020638045403 0.00818934116750307 0.00633198532769599 0.0123495237379324 0.0111895090589516 0.00279793325996531 0.0125315424619924 0.00421020297220121 0.00707821426765762 0.00897125321564941 0.00283435408530944
"دخلت" 0.0139186710227434 0.00641577806160335 0.00607401024942266 0.00581740879301339 0.00560056752417578 0.00695589208343873 0.0099891963691521 0.00590101250434495 0.00268467907346356 0.0059962919358975 0.00438342877394565 0.0017088466993626 0.00677000637929954 0.00707821426765762 0.0112267377811658 0.00520730169161502
"إنك" 0.00791326312040706 0.0123959168721102 0.00231689050751173 0.0207553313716834 0.00701332329603994 0.00602699966235841 0.00913426514836881 0.00767463143121268 0.00375855070284898 0.00765597988244055 0.00223834660797224 0.0062657712309962 0.00427756621975643 0.00303352040042469 0.00861645789073672 0.0159185235256333
"وثالثها" 0.000296295696745835 0 3.1309331182591e-05 0.000961351453082721 0 0.000129612895964697 0.000449963800412257 0.077276742402405 0 0 0 0 0 0 0 0
"البدل" 0.0186160418248115 0.00257423193829764 0.00970589266660321 0.000320450484360907 0.000252277816404315 0.0114491391435482 0.00866180315793594 0.0034146308311659 0.00268467907346356 0.00792367148672169 0 0 0.00202089742665658 0.00303352040042469 0.0108719424562531 0.000823940141078327
"وعنه" 0.0158482064137467 0.00265343907486065 0.011866236518202 0.00902191363662246 0 0.0064590426489074 0.0239605723719527 0.00147525312608624 0.000536935814692712 0.0132239652514882 0 0 0.000842040594440242 0.00404469386723292 0.000582878033785131 0
"أقرب" 0.010211361451265 0.00344551044049069 0.00738900215909148 0.00978606479163693 0.00741696780228685 0.0085112468350151 0.00483711085443176 0.0181671620920283 0.0091279088497761 0.00776305652415301 0.00275130103896588 0.0068353867974504 0.00434492946731165 0.0121340816016988 0.00522055978085813 0.00629490267783842
"أنك" 0.00833241313043775 0.00946525281927902 0.00551044228813602 0.0120538682194218 0.00711423442260167 0.00743113936864262 0.00803185383735878 0.0118351767643323 0.00375855070284898 0.0133845802140569 0.00545596985693235 0.0045569245316336 0.00734259398351891 0.00910056120127408 0.00577809529143522 0.00982136648165365
"يوجب" 0.00447334234843102 0.0017425570043861 0.013400393746149 0.00744431125207646 0.00282551154372832 0.00518451583858788 0.0052645764648234 0.039964441426898 0.000536935814692712 0.00471137223534803 0 0.005696155664542 0.00326711750642814 0.00808938773446585 0.00446028408461666 0.000823940141078327
"القصص" 0.0109773942282176 0.00502965317175077 0.0123045671547583 0.00485605733993067 0.00216958922107711 0.00777677375788181 0.00751439546688469 0.013691675080306 0.00214774325877085 0.0107612024921018 0.00167875995597918 0.002848077832271 0.0059279657848593 0.00404469386723292 0.00866714293715282 0.00537208971983069
"بعيد" 0.0144100882758828 0.00510886030831378 0.00385104773545869 0.00719781087949114 0.00348143386637954 0.00524932228657022 0.00870679953797717 0.0105422582942792 0.00375855070284898 0.00588921529418504 0.0036373132379549 0.0034176933987252 0.00552378629952799 0.0101117346680823 0.00841371770507233 0.00484476802954056
"وزيد" 0.025524790266007 0.00459401392065425 0.00115844525375587 0.00175015264535572 0.00388507837262644 0.000950494570407777 0.00456713257418441 0.00114373556966236 0.00107387162938542 0.00256983940109893 0.000746115535990748 0.0022784622658168 0.00687105125063237 0.00404469386723292 0.00679179621975718 0.000527321690290129
"الوصف" 0.0202203746218255 0.000712864229067039 0.00698198085371779 0.000665551005980346 0.000807289012493807 0.00918091346416603 0.00231731357212312 0.0112715969184117 0.00322161488815627 0.0126350437220697 0.000186528883997687 0 0.00134726495110439 0.0151676020021235 0.00225548456551638 0.000922812958007726
"وهب" 0.00703160275448042 0.0194849555944991 0.000250474649460728 0.012620819076368 0.0093847347702405 0.00257065576996649 0.0184260176268819 0.00339805495334471 0 0.00492552551877294 0.00158549551398034 0.0017088466993626 0.0202426558903434 0.00303352040042469 0.00886988312281722 0.0100850273267987
"عبلة" 0.0210659013661978 0 0 0 0 0 0.000134989140123677 0.000513852212457004 0 0.00396183574336085 0 0 0.0365108801749289 0 0.0147240059838766 0
"نَحْنُ" 0 0.0173463629072979 0.0212903452041619 0 0.00610512315698441 0.0186210527202615 0.00776187555711143 0.00838739417752401 0.0327530846962554 0.00572860033161636 0.0413627800264871 0.0074050023639046 0.00276189314976399 0.00202234693361646 7.60275696241476e-05 0.018818792822229
"يبقى" 0.00654018550134099 0.00657419233472936 0.00716983684081334 0.0113636671761829 0.00267414485388573 0.0063726340515976 0.00607451130556547 0.0240184469629097 0.00161080744407813 0.00583567697332881 0.00592229206692656 0.0062657712309962 0.00623110039885779 0.0141564285353152 0.00643700089484449 0.00471293760696803
"حفص" 0.00397469837098071 0.0142572845813408 0.0159051402407562 0.000246500372585313 0.00151366689842589 0.0214725364314848 0.0040271760136897 0.00205540884982802 0 0.000963689775412098 0 0.0005696155664542 0.0121927478074947 0 0.0111507102115416 0.0360226629679444
"قام" 0.0107461390502697 0.0116434490747616 0.00391366639782388 0.0109446165427879 0.00640785653666959 0.00654545124621719 0.0141513615229655 0.00666350288411986 0.00429548651754169 0.00572860033161636 0.00195855328197571 0.008544233496813 0.00656791663663389 0.026290510137014 0.00803357985695159 0.00481181042389743
"يسأل" 0.00708218982465654 0.00958406352412352 0.00854744741284735 0.0131384698587972 0.00918291251711705 0.0101746123332287 0.00618700225566853 0.00704474807400732 0.00322161488815627 0.00621044521932241 0.00680830426591558 0.0062657712309962 0.00821831620173676 0.00505586733404115 0.00750138686958256 0.0151604985958412
"إضمار" 0.0186232685491224 0.00590093167394382 0.00867268473757771 0.00421515637120885 0.00151366689842589 0.0041908169695252 0.0127789719317081 0.00507221861328527 0.00107387162938542 0.00374768245993594 0 0.0017088466993626 0.00222298716932224 0.00910056120127408 0.00537261492010643 0.000922812958007726
"حاتم" 0.0122492977069315 0.00427718537440223 0.00128368257848623 0.000862751304048596 0.0048941896382437 0.00248424717265669 0.0233756194314167 0.00159128427083459 0 0.00331937589308611 9.32644419988435e-05 0.0005696155664542 0.00410915810086838 0.00101117346680823 0.0301829451407866 0.00141717704265472
"بالتخفيف" 0.00351941473939565 0.0147721309690003 0.0191300013525631 0.00150365227277041 0.0076187900554103 0.00874887047761704 0.00587202759537995 0.00465782166775543 0.0268467907346356 0.0224860947596156 0 0.0017088466993626 0.0183901665825749 0.00202234693361646 0.00233151213514053 0.0297936755013923
"معرفة" 0.0100523735164258 0.00217819625548262 0.0072950741655437 0.00643365972447667 0.00211913365779624 0.00604860181168586 0.00627699501575098 0.0248803926096117 0.00429548651754169 0.00674582842788468 0.00139896662998265 0.002848077832271 0.00474910895264296 0.00910056120127408 0.00562604015218692 0.00191154112730172
"العطف" 0.0217524401757308 0.00146533202641558 0.00648103155479634 0.000739501117755939 0 0.00594059106504861 0.0050845909446585 0.00429315235568916 0.00107387162938542 0.010118742641827 0 0 0.00218930554554463 0.0252793366702058 0.00643700089484449 0.00194449873294485
"لكي" 0.000881660365926631 0.00534648171800279 0.00388235706664129 0.00485605733993067 0.00171548915154934 0.00166336549821361 0.000764938460700837 0.00500591510200049 0.000536935814692712 0.000481844887706049 0.113362929249594 0.0005696155664542 0.00336816237776097 0 0.00139383877644271 0.0333201393052075
"سوء" 0.0115699856217093 0.00479203176206176 0.00898577804940362 0.0120045681449048 0.0089810902639936 0.0101530101839013 0.00274477918251477 0.00543688792535153 0.00107387162938542 0.00878028462042134 0.00317099102796068 0.0108226957626298 0.0027955747735416 0.00505586733404115 0.0116575606757026 0.00761320690356374
"قدرته" 0.0092646605665405 0.0055048959911288 0.0220730784837267 0.012990569635246 0.00398598949918817 0.01177317138346 0.00431965248395767 0.0070778998296497 0.0102017804791615 0.00969043607497721 0.00102590886198728 0.0091138490632672 0.00340184400153858 0 0.00651302846446864 0.0043833615505367
"ففيه" 0.00270279489226688 0.00130691775328957 0.000720114617199593 0.00941631423275896 0.0254800594568358 0.0020522041861077 0.0038471904935248 0.0431635858463884 0.000536935814692712 0.00123138137969324 0 0.0011392311329084 0.00892563030106656 0.00910056120127408 0.00306644530817395 0.000461406479003863
"إلاَّ" 0.0172357374814345 0.0118810704844506 0.00225427184514655 0 0.00993974596632999 0.00187938699148811 0.020338363778634 0.00076249037977491 0.00429548651754169 0.0050326021604854 0.00200518550297514 0.0096834646297214 0.00421020297220121 0 0.000912330835489771 0.00968953605908112
"أحوال" 0.011013527849772 0.000871278502193048 0.0069506715225352 0.00840566270515918 0.00322915604997523 0.00492529004665848 0.00386968868354541 0.0282784475629564 0.00161080744407813 0.00433660398935444 0 0.0034176933987252 0.00235771366443268 0.00101117346680823 0.00281302007609346 0.00184562591601545
"والجواب" 0.00343992077197604 0.00055444995594103 0.00262998381933764 0.00433840655750151 0.00100911126561726 0.00440683846279969 0.0031497466028858 0.054600941543012 0.000536935814692712 0.000428306566849821 0 0.0062657712309962 0.0017514444364357 0.0313463774710552 0.00103904345153002 0.00177971070472919
"إنّ" 0.0125600468522991 0.0119602776210137 0 0.00303195458279935 0.0225031812232649 0.00648064479823485 0.0155012529242022 3.31517556423874e-05 0.0118125879232397 0.0439549614229629 0 0.0005696155664542 0.00111149358466112 0.0697709692097679 0.000329452801704639 0.00151604985958412
"الوعد" 0.00905508556152515 0.0036039247136167 0.0171888228192425 0.00830706255612505 0.00600421203042269 0.00699909638209363 0.0049046054244936 0.0131943987456702 0.00429548651754169 0.00631752186103486 0.00615545317192367 0.0045569245316336 0.00491751707153101 0.00101117346680823 0.0107705723634209 0.00237294760630558
"نقول" 0.00273170178951038 0.00225740339204562 0.00159677589031214 0.00478210722815508 0.000403644506246903 0.00343474174306447 0.00283477194259722 0.0484015632378856 0.00161080744407813 0.00273045436366761 0.00275130103896588 0 0.0086898589346233 0.026290510137014 0.00385206352762348 0.00507547126904249
"يسمع" 0.00895391142117291 0.00855437074880447 0.00516603964512752 0.0126701191508851 0.00570147865073751 0.0110386983063267 0.00726691537665795 0.00853657707791475 0.00590629396161983 0.0101722809626833 0.00391710656395143 0.0079746179303588 0.00293030126865204 0.00707821426765762 0.00785618219449525 0.00965657845343799
"اختلفوا" 0.00518156133089667 0.0159206344491639 0.00269260248170283 0.0106488160956855 0.0111002239217898 0.00300269875651548 0.0033297321230507 0.0239687193294461 0.00214774325877085 0.00283753100538007 0.000932644419988435 0.005696155664542 0.0189964358105719 0.0111229081348905 0.00496713454877764 0.0045811071843955
"الجهاد" 0.00821678554146376 0.00851476718052297 0.00782733279564775 0.0103530156485832 0.00797197899837634 0.013026096044452 0.00625449682573037 0.00852000120009355 0.0150342028113959 0.00567506201076013 0.0124508030068456 0.0330377028543436 0.00572587604219364 0.00606704080084939 0.0046883667934891 0.00622898746655215
"مضاف" 0.0208780065341151 0.000118810704844506 0.0144962203375396 4.93000745170626e-05 0.000655922322651218 0.00561655882513687 0.00290226651265906 0.00140894961480146 0.00322161488815627 0.0040689123850733 0 0.0022784622658168 0.00124622007977156 0.013145255068507 0.0141918129965075 0.00131830422572532
"ويقول" 0.00672808033342372 0.0105741527311611 0.00472770900857124 0.0118813179586121 0.00181640027811106 0.00866246188030724 0.00888678505814207 0.00770778318685506 0.00161080744407813 0.0100652043209708 0.00844043200089534 0.0034176933987252 0.0133379230159334 0.00606704080084939 0.00740001677675036 0.0125238901443906
"يزيد" 0.00560071134092737 0.0238017445371828 0.00291176779998096 0.00562020849494514 0.0132193575795861 0.0121836122206815 0.0173911008859337 0.00598389189345092 0.00214774325877085 0.0040689123850733 0.00466322209994218 0.005696155664542 0.00424388459597882 0.00505586733404115 0.0079828948105355 0.00935996000264979
"هاهنا" 0.000997287954900615 0.0258611300878209 0 0.0036975055887797 0.000655922322651218 0.000388838687894091 0.0139938741928212 3.31517556423874e-05 0 0 0.00102590886198728 0.0017088466993626 0.0886500337826687 0.00101117346680823 0.00615823313955595 0.00247182042323498
"أنواع" 0.00719781741363053 0.00253462837001614 0.01462145766227 0.00783871184821296 0.00444008956871594 0.00408280622288795 0.00233981176214374 0.0306487980913871 0.00214774325877085 0.00824490141185906 0 0.0062657712309962 0.001380946574882 0.00808938773446585 0.00646234341805254 0.000725067324148928
"بحيث" 0.00900449849134903 0.0019009712775121 0.0346594296191282 0.00714851080497408 0.0017659447148302 0.00518451583858788 0.00368970316338051 0.0205540884982802 0.00214774325877085 0.00380122078079216 0 0.0039873089651794 0.000538905980441755 0.0111229081348905 0.00187534671739564 0.000560279295933262
"النصارى" 0.0102474950728194 0.00835635290739696 0.00641841289243116 0.0123989687410413 0.00903154582727446 0.00911610701618368 0.00544456198498831 0.00742599326389477 0.00859097303508339 0.00604983025675373 0.00657514316091847 0.0159492358607176 0.00454701920997731 0.00910056120127408 0.00694385135900548 0.00734954605841867
"الصحيح" 0.0133911201480496 0.00130691775328957 0.000688805286017002 0.0093670141582419 0.00111002239217898 0.00280827941256843 0.026615358794385 0.00558607082574227 0 0.00669229010702846 0 0.0017088466993626 0.00249244015954312 0.0232569897365893 0.00919933592452186 0.000494364084646996
"وأصل" 0.00419150010030693 0.0154453916297858 0.014778004318183 0.0166141251122501 0.0126138908202157 0.00529252658522512 0.0135439103924089 0.00369642075412619 0.00161080744407813 0.00364060581822348 0 0.0131011580284466 0.0176491708594675 0 0.00476439436311325 0.0105793914114457
"أَنْ" 0 0.0121582954624212 0.0243586596600558 0 0.0133202687061478 0.0129180852978148 0.0177735701162841 0.00638171296115957 0.0289945339934064 0.0126350437220697 0.0272798492846617 0.0022784622658168 0.0020882606742118 0.00606704080084939 0.000405480371328787 0.0155230322579157
"بمنزلة" 0.00687984154395207 0.00411877110127622 0.00378842907309351 0.00569415860672073 0.00393553393590731 0.00691268778478383 0.0130714484019761 0.0086691841004843 0.000536935814692712 0.0109753557755267 0.00135233440898323 0.002848077832271 0.0153251388188124 0.00404469386723292 0.0173089433510976 0.00870080788978713
