"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",0.0100104017838042,0.00605802954884154,0.00607719283901163,0.00614956244071279,0.00593876624884181,0.230576264433966,0.00578320542275521,0.00554129706566691,0.00648435639250787,0.00571872658759467,0.00604923698041056,0.0059031450741727,0.00625822956850082,0.0060147430581044,0.0106351250433491,0.00584993876264163,0.00602037931991913,0.6649313994292
